arm,probe_token_index,probe_token,k,visible_unit_count,selected_unit_indices,selected_units,attention_mass,cue,target_cosine,baseline_delta,target_similarity_rank,k_eligible
retrieval_heads,21,Ġand,5,16,0|11|12|14|15,"What|it,|who|it,|and",0.6953212134540081,"What it, who it, and",0.07561948150396347,-0.04480249434709549,83,False
retrieval_heads,21,Ġand,6,16,0|9|11|12|14|15,"What|who|it,|who|it,|and",0.7592363022267818,"What who it, who it, and",0.03659410774707794,-0.08382786810398102,99,False
retrieval_heads,21,Ġand,7,16,0|8|9|11|12|14|15,"What|Forlì,|who|it,|who|it,|and",0.8122610358987004,"What Forlì, who it, who it, and",0.07962165027856827,-0.04080032557249069,76,False
retrieval_heads,21,Ġand,8,16,0|8|9|11|12|13|14|15,"What|Forlì,|who|it,|who|commissioned|it,|and",0.8539311198983341,"What Forlì, who it, who commissioned it, and",0.15748831629753113,0.03706634044647217,19,False
retrieval_heads,21,Ġand,9,16,0|8|9|10|11|12|13|14|15,"What|Forlì,|who|painted|it,|who|commissioned|it,|and",0.8854320554528385,"What Forlì, who painted it, who commissioned it, and",0.162136510014534,0.04171453416347504,11,False
retrieval_heads,21,Ġand,10,16,0|2|8|9|10|11|12|13|14|15,"What|is|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9132671619299799,"What is Forlì, who painted it, who commissioned it, and",0.15306949615478516,0.032647520303726196,11,False
retrieval_heads,21,Ġand,11,16,0|2|3|8|9|10|11|12|13|14|15,"What|is|known|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9403173162136227,"What is known Forlì, who painted it, who commissioned it, and",0.139040008187294,0.018618032336235046,13,False
retrieval_heads,21,Ġand,12,16,0|2|3|4|8|9|10|11|12|13|14|15,"What|is|known|as|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9594551066402346,"What is known as Forlì, who painted it, who commissioned it, and",0.14337395131587982,0.022951975464820862,13,False
retrieval_heads,21,Ġand,13,16,0|1|2|3|4|8|9|10|11|12|13|14|15,"What|painting|is|known|as|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9769583458546549,"What painting is known as Forlì, who painted it, who commissioned it, and",0.14024478197097778,0.019822806119918823,15,False
retrieval_heads,21,Ġand,14,16,0|1|2|3|4|6|8|9|10|11|12|13|14|15,"What|painting|is|known|as|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9875323788728565,"What painting is known as Annunciation Forlì, who painted it, who commissioned it, and",0.13980384171009064,0.019381865859031677,15,False
retrieval_heads,21,Ġand,15,16,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9955440189223737,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and",0.13726642727851868,0.016844451427459717,19,False
retrieval_heads,21,Ġand,16,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and",0.9999742654617876,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and",0.13005384802818298,0.009631872177124023,20,False
retrieval_heads,22,Ġin,1,17,0,What,0.2877163589000702,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,22,Ġin,2,17,0|16,What|in,0.48131830990314484,What in,0.09205945581197739,-0.028362520039081573,88,False
retrieval_heads,22,Ġin,3,17,0|8|16,"What|Forlì,|in",0.6346987364813685,"What Forlì, in",0.07247283309698105,-0.04794914275407791,61,False
retrieval_heads,22,Ġin,4,17,0|8|11|16,"What|Forlì,|it,|in",0.7013117214664817,"What Forlì, it, in",0.08620753884315491,-0.03421443700790405,74,False
retrieval_heads,22,Ġin,5,17,0|8|11|14|16,"What|Forlì,|it,|it,|in",0.7564296359196305,"What Forlì, it, it, in",0.08250962942838669,-0.03791234642267227,77,False
retrieval_heads,22,Ġin,6,17,0|8|11|14|15|16,"What|Forlì,|it,|it,|and|in",0.7877151714637876,"What Forlì, it, it, and in",0.08314494043588638,-0.03727703541517258,81,False
retrieval_heads,22,Ġin,7,17,0|8|9|11|14|15|16,"What|Forlì,|who|it,|it,|and|in",0.818775569088757,"What Forlì, who it, it, and in",0.08235186338424683,-0.038070112466812134,71,False
retrieval_heads,22,Ġin,8,17,0|8|9|11|12|14|15|16,"What|Forlì,|who|it,|who|it,|and|in",0.8476584507152438,"What Forlì, who it, who it, and in",0.08125438541173935,-0.03916759043931961,74,False
retrieval_heads,22,Ġin,9,17,0|6|8|9|11|12|14|15|16,"What|Annunciation|Forlì,|who|it,|who|it,|and|in",0.8744453242979944,"What Annunciation Forlì, who it, who it, and in",0.09788292646408081,-0.02253904938697815,57,False
retrieval_heads,22,Ġin,10,17,0|1|6|8|9|11|12|14|15|16,"What|painting|Annunciation|Forlì,|who|it,|who|it,|and|in",0.8995574149303138,"What painting Annunciation Forlì, who it, who it, and in",0.15260519087314606,0.0321832150220871,18,False
retrieval_heads,22,Ġin,11,17,0|1|2|6|8|9|11|12|14|15|16,"What|painting|is|Annunciation|Forlì,|who|it,|who|it,|and|in",0.9197902507148683,"What painting is Annunciation Forlì, who it, who it, and in",0.14605236053466797,0.02563038468360901,20,False
retrieval_heads,22,Ġin,12,17,0|1|2|6|8|9|11|12|13|14|15|16,"What|painting|is|Annunciation|Forlì,|who|it,|who|commissioned|it,|and|in",0.9396152957342565,"What painting is Annunciation Forlì, who it, who commissioned it, and in",0.16058024764060974,0.04015827178955078,13,False
retrieval_heads,22,Ġin,13,17,0|1|2|6|8|9|10|11|12|13|14|15|16,"What|painting|is|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in",0.958621199708432,"What painting is Annunciation Forlì, who painted it, who commissioned it, and in",0.1537141054868698,0.03329212963581085,12,False
retrieval_heads,22,Ġin,14,17,0|1|2|3|6|8|9|10|11|12|13|14|15|16,"What|painting|is|known|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in",0.9713812810368836,"What painting is known Annunciation Forlì, who painted it, who commissioned it, and in",0.1437610536813736,0.023339077830314636,15,False
retrieval_heads,22,Ġin,15,17,0|1|2|3|4|6|8|9|10|11|12|13|14|15|16,"What|painting|is|known|as|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in",0.984027820173651,"What painting is known as Annunciation Forlì, who painted it, who commissioned it, and in",0.1463923156261444,0.02597033977508545,14,False
retrieval_heads,22,Ġin,16,17,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in",0.9943460947833955,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in",0.1406647115945816,0.020242735743522644,19,False
retrieval_heads,22,Ġin,17,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in",1.0001505175605416,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in",0.14031973481178284,0.019897758960723877,19,False
retrieval_heads,23,Ġwhat,1,18,0,What,0.29762396216392517,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,23,Ġwhat,2,18,0|17,What|what,0.45735982060432434,What what,0.1169324740767479,-0.0034895017743110657,84,False
retrieval_heads,23,Ġwhat,3,18,0|14|17,"What|it,|what",0.5292352121323347,"What it, what",0.0636986792087555,-0.05672329664230347,96,False
retrieval_heads,23,Ġwhat,4,18,0|11|14|17,"What|it,|it,|what",0.5991282425820827,"What it, it, what",0.05092158541083336,-0.0695003904402256,98,False
retrieval_heads,23,Ġwhat,5,18,0|11|14|16|17,"What|it,|it,|in|what",0.6685213036835194,"What it, it, in what",0.07399684935808182,-0.04642512649297714,90,False
retrieval_heads,23,Ġwhat,6,18,0|8|11|14|16|17,"What|Forlì,|it,|it,|in|what",0.7243417361751199,"What Forlì, it, it, in what",0.08223693072795868,-0.03818504512310028,78,False
retrieval_heads,23,Ġwhat,7,18,0|8|11|14|15|16|17,"What|Forlì,|it,|it,|and|in|what",0.7602794067934155,"What Forlì, it, it, and in what",0.0889906957745552,-0.031431280076503754,81,False
retrieval_heads,23,Ġwhat,8,18,0|8|11|13|14|15|16|17,"What|Forlì,|it,|commissioned|it,|and|in|what",0.7959645735099912,"What Forlì, it, commissioned it, and in what",0.18002602458000183,0.05960404872894287,15,False
retrieval_heads,23,Ġwhat,9,18,0|8|11|12|13|14|15|16|17,"What|Forlì,|it,|who|commissioned|it,|and|in|what",0.8301520319655538,"What Forlì, it, who commissioned it, and in what",0.17995966970920563,0.05953769385814667,18,False
retrieval_heads,23,Ġwhat,10,18,0|8|9|11|12|13|14|15|16|17,"What|Forlì,|who|it,|who|commissioned|it,|and|in|what",0.8637602040544152,"What Forlì, who it, who commissioned it, and in what",0.16697238385677338,0.046550408005714417,16,False
retrieval_heads,23,Ġwhat,11,18,0|1|8|9|11|12|13|14|15|16|17,"What|painting|Forlì,|who|it,|who|commissioned|it,|and|in|what",0.8942192317917943,"What painting Forlì, who it, who commissioned it, and in what",0.16760046780109406,0.047178491950035095,13,False
retrieval_heads,23,Ġwhat,12,18,0|1|8|9|10|11|12|13|14|15|16|17,"What|painting|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",0.9199159843847156,"What painting Forlì, who painted it, who commissioned it, and in what",0.15696874260902405,0.03654676675796509,14,False
retrieval_heads,23,Ġwhat,13,18,0|1|2|8|9|10|11|12|13|14|15|16|17,"What|painting|is|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",0.9453640030696988,"What painting is Forlì, who painted it, who commissioned it, and in what",0.15044589340686798,0.03002391755580902,14,False
retrieval_heads,23,Ġwhat,14,18,0|1|2|3|8|9|10|11|12|13|14|15|16|17,"What|painting|is|known|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",0.9635928319767118,"What painting is known Forlì, who painted it, who commissioned it, and in what",0.1348813772201538,0.014459401369094849,16,False
retrieval_heads,23,Ġwhat,15,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17,"What|painting|is|known|as|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",0.9785089334473014,"What painting is known as Forlì, who painted it, who commissioned it, and in what",0.13980482518672943,0.01938284933567047,16,False
retrieval_heads,23,Ġwhat,16,18,0|1|2|3|4|6|8|9|10|11|12|13|14|15|16|17,"What|painting|is|known|as|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",0.9883196360897273,"What painting is known as Annunciation Forlì, who painted it, who commissioned it, and in what",0.14627832174301147,0.025856345891952515,15,False
retrieval_heads,23,Ġwhat,17,18,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",0.9964211757760495,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what",0.14177271723747253,0.021350741386413574,19,False
retrieval_heads,23,Ġwhat,18,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what",1.0000007960479707,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what",0.14200983941555023,0.021587863564491272,18,False
retrieval_heads,24,Ġyear,1,19,0,What,0.29657480120658875,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,24,Ġyear,2,19,0|18,What|year,0.48705123364925385,What year,0.06070950999855995,-0.05971246585249901,101,False
retrieval_heads,24,Ġyear,3,19,0|11|18,"What|it,|year",0.5764138679951429,"What it, year",0.060766980051994324,-0.059654995799064636,99,False
retrieval_heads,24,Ġyear,4,19,0|11|14|18,"What|it,|it,|year",0.6441352032124996,"What it, it, year",0.04808938503265381,-0.07233259081840515,105,False
retrieval_heads,24,Ġyear,5,19,0|8|11|14|18,"What|Forlì,|it,|it,|year",0.6968146096915007,"What Forlì, it, it, year",0.07485301792621613,-0.045568957924842834,93,False
retrieval_heads,24,Ġyear,6,19,0|8|10|11|14|18,"What|Forlì,|painted|it,|it,|year",0.7408635336905718,"What Forlì, painted it, it, year",0.14545434713363647,0.025032371282577515,30,False
retrieval_heads,24,Ġyear,7,19,0|8|10|11|13|14|18,"What|Forlì,|painted|it,|commissioned|it,|year",0.7834062296897173,"What Forlì, painted it, commissioned it, year",0.18067654967308044,0.060254573822021484,21,False
retrieval_heads,24,Ġyear,8,19,0|8|10|11|13|14|17|18,"What|Forlì,|painted|it,|commissioned|it,|what|year",0.8110961299389601,"What Forlì, painted it, commissioned it, what year",0.1718866378068924,0.051464661955833435,21,False
retrieval_heads,24,Ġyear,9,19,0|1|8|10|11|13|14|17|18,"What|painting|Forlì,|painted|it,|commissioned|it,|what|year",0.8366605341434479,"What painting Forlì, painted it, commissioned it, what year",0.17835281789302826,0.0579308420419693,20,False
retrieval_heads,24,Ġyear,10,19,0|1|2|8|10|11|13|14|17|18,"What|painting|is|Forlì,|painted|it,|commissioned|it,|what|year",0.8603663668036461,"What painting is Forlì, painted it, commissioned it, what year",0.17252688109874725,0.05210490524768829,20,False
retrieval_heads,24,Ġyear,11,19,0|1|2|8|10|11|13|14|16|17|18,"What|painting|is|Forlì,|painted|it,|commissioned|it,|in|what|year",0.8835975620895624,"What painting is Forlì, painted it, commissioned it, in what year",0.16405975818634033,0.04363778233528137,22,False
retrieval_heads,24,Ġyear,12,19,0|1|2|8|10|11|13|14|15|16|17|18,"What|painting|is|Forlì,|painted|it,|commissioned|it,|and|in|what|year",0.9067315924912691,"What painting is Forlì, painted it, commissioned it, and in what year",0.16826051473617554,0.04783853888511658,23,False
retrieval_heads,24,Ġyear,13,19,0|1|2|8|9|10|11|13|14|15|16|17|18,"What|painting|is|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year",0.9269305653870106,"What painting is Forlì, who painted it, commissioned it, and in what year",0.1554732769727707,0.03505130112171173,21,False
retrieval_heads,24,Ġyear,14,19,0|1|2|8|9|10|11|12|13|14|15|16|17|18,"What|painting|is|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year",0.9451698586344719,"What painting is Forlì, who painted it, who commissioned it, and in what year",0.13949771225452423,0.01907573640346527,19,False
retrieval_heads,24,Ġyear,15,19,0|1|2|3|8|9|10|11|12|13|14|15|16|17|18,"What|painting|is|known|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year",0.9626367148011923,"What painting is known Forlì, who painted it, who commissioned it, and in what year",0.13451632857322693,0.014094352722167969,23,False
retrieval_heads,24,Ġyear,16,19,0|1|2|3|6|8|9|10|11|12|13|14|15|16|17|18,"What|painting|is|known|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year",0.9750560205429792,"What painting is known Annunciation Forlì, who painted it, who commissioned it, and in what year",0.1378713697195053,0.01744939386844635,21,False
retrieval_heads,24,Ġyear,17,19,0|1|2|3|4|6|8|9|10|11|12|13|14|15|16|17|18,"What|painting|is|known|as|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year",0.9867014596238732,"What painting is known as Annunciation Forlì, who painted it, who commissioned it, and in what year",0.13906291127204895,0.01864093542098999,23,False
retrieval_heads,24,Ġyear,18,19,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year",0.9948404962196946,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year",0.13502612709999084,0.014604151248931885,25,False
retrieval_heads,24,Ġyear,19,19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year",1.0000364668667316,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year",0.13079951703548431,0.010377541184425354,26,False
retrieval_heads,25,Ġwas,1,20,0,What,0.20661260187625885,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,25,Ġwas,2,20,0|19,What|was,0.32795489579439163,What was,0.1463213711977005,0.02589939534664154,64,False
retrieval_heads,25,Ġwas,3,20,0|11|19,"What|it,|was",0.4342952910810709,"What it, was",0.09564884752035141,-0.02477312833070755,81,False
retrieval_heads,25,Ġwas,4,20,0|11|14|19,"What|it,|it,|was",0.5174891613423824,"What it, it, was",0.0888296365737915,-0.031592339277267456,91,False
retrieval_heads,25,Ġwas,5,20,0|11|14|18|19,"What|it,|it,|year|was",0.5956585071980953,"What it, it, year was",0.054355308413505554,-0.0660666674375534,102,False
retrieval_heads,25,Ġwas,6,20,0|11|13|14|18|19,"What|it,|commissioned|it,|year|was",0.6536518484354019,"What it, commissioned it, year was",0.12378856539726257,0.0033665895462036133,56,False
retrieval_heads,25,Ġwas,7,20,0|10|11|13|14|18|19,"What|painted|it,|commissioned|it,|year|was",0.7063877061009407,"What painted it, commissioned it, year was",0.13046422600746155,0.010042250156402588,30,False
retrieval_heads,25,Ġwas,8,20,0|8|10|11|13|14|18|19,"What|Forlì,|painted|it,|commissioned|it,|year|was",0.7570281694643199,"What Forlì, painted it, commissioned it, year was",0.17904092371463776,0.058618947863578796,19,False
retrieval_heads,25,Ġwas,9,20,0|1|8|10|11|13|14|18|19,"What|painting|Forlì,|painted|it,|commissioned|it,|year|was",0.7910289200954139,"What painting Forlì, painted it, commissioned it, year was",0.16798196732997894,0.04755999147891998,19,False
retrieval_heads,25,Ġwas,10,20,0|1|2|8|10|11|13|14|18|19,"What|painting|is|Forlì,|painted|it,|commissioned|it,|year|was",0.8218338093720376,"What painting is Forlì, painted it, commissioned it, year was",0.1639399528503418,0.04351797699928284,20,False
retrieval_heads,25,Ġwas,11,20,0|1|2|8|10|11|13|14|17|18|19,"What|painting|is|Forlì,|painted|it,|commissioned|it,|what|year|was",0.8481854586862028,"What painting is Forlì, painted it, commissioned it, what year was",0.15892329812049866,0.0385013222694397,19,False
retrieval_heads,25,Ġwas,12,20,0|1|2|3|8|10|11|13|14|17|18|19,"What|painting|is|known|Forlì,|painted|it,|commissioned|it,|what|year|was",0.8726589581929147,"What painting is known Forlì, painted it, commissioned it, what year was",0.14441081881523132,0.023988842964172363,25,False
retrieval_heads,25,Ġwas,13,20,0|1|2|3|8|10|11|13|14|16|17|18|19,"What|painting|is|known|Forlì,|painted|it,|commissioned|it,|in|what|year|was",0.8964512306265533,"What painting is known Forlì, painted it, commissioned it, in what year was",0.13898344337940216,0.0185614675283432,25,False
retrieval_heads,25,Ġwas,14,20,0|1|2|3|8|9|10|11|13|14|16|17|18|19,"What|painting|is|known|Forlì,|who|painted|it,|commissioned|it,|in|what|year|was",0.918446300085634,"What painting is known Forlì, who painted it, commissioned it, in what year was",0.12630324065685272,0.005881264805793762,26,False
retrieval_heads,25,Ġwas,15,20,0|1|2|3|8|9|10|11|13|14|15|16|17|18|19,"What|painting|is|known|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was",0.9389351732097566,"What painting is known Forlì, who painted it, commissioned it, and in what year was",0.12045358121395111,3.160536289215088e-05,25,False
retrieval_heads,25,Ġwas,16,20,0|1|2|3|4|8|9|10|11|13|14|15|16|17|18|19,"What|painting|is|known|as|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was",0.9572490244172513,"What painting is known as Forlì, who painted it, commissioned it, and in what year was",0.13140755891799927,0.010985583066940308,23,False
retrieval_heads,25,Ġwas,17,20,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|19,"What|painting|is|known|as|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was",0.9730851738713682,"What painting is known as Forlì, who painted it, who commissioned it, and in what year was",0.12840354442596436,0.007981568574905396,20,False
retrieval_heads,25,Ġwas,18,20,0|1|2|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19,"What|painting|is|known|as|The|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was",0.985065306071192,"What painting is known as The Forlì, who painted it, who commissioned it, and in what year was",0.1351558119058609,0.014733836054801941,23,False
retrieval_heads,25,Ġwas,19,20,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was",0.995314511237666,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was",0.12567579746246338,0.005253821611404419,24,False
retrieval_heads,25,Ġwas,20,20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was",0.9999639128800482,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was",0.12593166530132294,0.005509689450263977,25,False
retrieval_heads,26,Ġit,1,21,0,What,0.173609659075737,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,26,Ġit,2,21,0|11,"What|it,",0.31805241852998734,"What it,",0.08117222040891647,-0.03924975544214249,89,False
retrieval_heads,26,Ġit,3,21,0|8|11,"What|Forlì,|it,",0.444619869813323,"What Forlì, it,",0.09333697706460953,-0.027084998786449432,76,False
retrieval_heads,26,Ġit,4,21,0|8|11|20,"What|Forlì,|it,|it",0.5251658316701651,"What Forlì, it, it",0.09195858985185623,-0.02846338599920273,76,False
retrieval_heads,26,Ġit,5,21,0|8|11|14|20,"What|Forlì,|it,|it,|it",0.597858146764338,"What Forlì, it, it, it",0.0947018414735794,-0.025720134377479553,78,False
retrieval_heads,26,Ġit,6,21,0|8|10|11|14|20,"What|Forlì,|painted|it,|it,|it",0.6485643731430173,"What Forlì, painted it, it, it",0.15443108975887299,0.034009113907814026,29,False
retrieval_heads,26,Ġit,7,21,0|1|8|10|11|14|20,"What|painting|Forlì,|painted|it,|it,|it",0.6942479396238923,"What painting Forlì, painted it, it, it",0.1585150808095932,0.03809310495853424,26,False
retrieval_heads,26,Ġit,8,21,0|1|6|8|10|11|14|20,"What|painting|Annunciation|Forlì,|painted|it,|it,|it",0.7364160371944308,"What painting Annunciation Forlì, painted it, it, it",0.16061441600322723,0.040192440152168274,22,False
retrieval_heads,26,Ġit,9,21,0|1|6|8|10|11|13|14|20,"What|painting|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.7775060487911105,"What painting Annunciation Forlì, painted it, commissioned it, it",0.18988390266895294,0.06946192681789398,17,False
retrieval_heads,26,Ġit,10,21,0|1|5|6|8|10|11|13|14|20,"What|painting|The|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8024602020159364,"What painting The Annunciation Forlì, painted it, commissioned it, it",0.1832769811153412,0.06285500526428223,22,False
retrieval_heads,26,Ġit,11,21,0|1|3|5|6|8|10|11|13|14|20,"What|painting|known|The|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8273552367463708,"What painting known The Annunciation Forlì, painted it, commissioned it, it",0.17727598547935486,0.0568540096282959,22,False
retrieval_heads,26,Ġit,12,21,0|1|2|3|5|6|8|10|11|13|14|20,"What|painting|is|known|The|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8519287342205644,"What painting is known The Annunciation Forlì, painted it, commissioned it, it",0.1463405340909958,0.02591855823993683,23,False
retrieval_heads,26,Ġit,13,21,0|1|2|3|4|5|6|8|10|11|13|14|20,"What|painting|is|known|as|The|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8756115911528468,"What painting is known as The Annunciation Forlì, painted it, commissioned it, it",0.15917479991912842,0.03875282406806946,25,False
retrieval_heads,26,Ġit,14,21,0|1|2|3|4|5|6|8|9|10|11|13|14|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|it",0.8983741933479905,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, it",0.15897832810878754,0.03855635225772858,25,False
retrieval_heads,26,Ġit,15,21,0|1|2|3|4|5|6|8|9|10|11|13|14|19|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|was|it",0.920737718231976,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, was it",0.16001537442207336,0.039593398571014404,25,False
retrieval_heads,26,Ġit,16,21,0|1|2|3|4|5|6|8|9|10|11|13|14|18|19|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|year|was|it",0.941966156475246,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, year was it",0.14552471041679382,0.025102734565734863,29,False
retrieval_heads,26,Ġit,17,21,0|1|2|3|4|5|6|8|9|10|11|13|14|16|18|19|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|in|year|was|it",0.9591280156746507,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, in year was it",0.1457330584526062,0.02531108260154724,28,False
retrieval_heads,26,Ġit,18,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|16|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|commissioned|it,|in|year|was|it",0.9711484694853425,"What painting is known as The Annunciation of Forlì, who painted it, commissioned it, in year was it",0.14451943337917328,0.02409745752811432,29,False
retrieval_heads,26,Ġit,19,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|commissioned|it,|and|in|year|was|it",0.9821196086704731,"What painting is known as The Annunciation of Forlì, who painted it, commissioned it, and in year was it",0.14652273058891296,0.026100754737854004,29,False
retrieval_heads,26,Ġit,20,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it",0.9917724933475256,"What painting is known as The Annunciation of Forlì, who painted it, commissioned it, and in what year was it",0.14254169166088104,0.022119715809822083,28,False
retrieval_heads,26,Ġit,21,21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it",1.0000469954684377,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it",0.1381857544183731,0.017763778567314148,26,False
retrieval_heads,27,Ġcompleted,1,22,0,What,0.2306753396987915,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,27,Ġcompleted,2,22,0|21,What|completed?,0.44508980214595795,What completed?,0.1030644103884697,-0.017357565462589264,91,False
retrieval_heads,27,Ġcompleted,3,22,0|18|21,What|year|completed?,0.5262357592582703,What year completed?,0.050005096942186356,-0.0704168789088726,105,False
retrieval_heads,27,Ġcompleted,4,22,0|11|18|21,"What|it,|year|completed?",0.5952850338071585,"What it, year completed?",0.06244855374097824,-0.05797342211008072,104,False
retrieval_heads,27,Ġcompleted,5,22,0|11|14|18|21,"What|it,|it,|year|completed?",0.6434827521443367,"What it, it, year completed?",0.06080097705125809,-0.05962099879980087,104,False
retrieval_heads,27,Ġcompleted,6,22,0|1|11|14|18|21,"What|painting|it,|it,|year|completed?",0.6906935498118401,"What painting it, it, year completed?",0.09852714836597443,-0.021894827485084534,55,False
retrieval_heads,27,Ġcompleted,7,22,0|1|8|11|14|18|21,"What|painting|Forlì,|it,|it,|year|completed?",0.7353081649634987,"What painting Forlì, it, it, year completed?",0.14769524335861206,0.0272732675075531,37,False
retrieval_heads,27,Ġcompleted,8,22,0|1|8|11|13|14|18|21,"What|painting|Forlì,|it,|commissioned|it,|year|completed?",0.7730828954372555,"What painting Forlì, it, commissioned it, year completed?",0.17738190293312073,0.05695992708206177,24,False
