arm,turn,total,preamble,pinned_rules,recent_context,retrieved_stm,retrieved_ltm,current_turn,separators,assistant_cue,retrieved_ltm_compact,retrieved_ltm_episodes
arm_s,687,46693,149,15,5390,40907,0,214,6,12,0,0
arm_s,688,11803,149,15,5394,6031,0,196,6,12,0,0
arm_s,689,21055,149,15,5493,15174,0,206,6,12,0,0
arm_s,690,39292,149,15,5518,33380,0,212,6,12,0,0
arm_s,691,14774,149,15,5569,8827,0,196,6,12,0,0
arm_s,692,28394,149,15,5466,22518,0,228,6,12,0,0
arm_s,693,9383,149,15,5597,3396,0,208,6,12,0,0
arm_s,694,17444,149,15,5746,11307,0,209,6,12,0,0
arm_s,695,47182,149,15,5390,41396,0,214,6,12,0,0
arm_s,696,13572,149,15,5394,7800,0,196,6,12,0,0
arm_s,697,22256,149,15,5493,16375,0,206,6,12,0,0
arm_s,698,9825,149,15,5518,3878,0,247,6,12,0,0
arm_s,699,17047,149,15,5337,11332,0,196,6,12,0,0
arm_s,700,30648,149,15,5466,24772,0,228,6,12,0,0
arm_s,701,10224,149,15,5597,4237,0,208,6,12,0,0
arm_s,702,17929,149,15,5746,11792,0,209,6,12,0,0
arm_s,703,48103,149,15,5390,42317,0,214,6,12,0,0
arm_s,704,15341,149,15,5394,9569,0,196,6,12,0,0
arm_s,705,23457,149,15,5493,17576,0,206,6,12,0,0
arm_s,706,41078,149,15,5518,35166,0,212,6,12,0,0
arm_s,707,19120,149,15,5569,13173,0,196,6,12,0,0
arm_s,708,32902,149,15,5466,27026,0,228,6,12,0,0
arm_s,709,11065,149,15,5597,5078,0,208,6,12,0,0
arm_s,710,18414,149,15,5746,12277,0,209,6,12,0,0
arm_s,711,48592,149,15,5390,42806,0,214,6,12,0,0
arm_s,712,17110,149,15,5394,11338,0,196,6,12,0,0
arm_s,713,24658,149,15,5493,18777,0,206,6,12,0,0
arm_s,714,42303,149,15,5518,36391,0,212,6,12,0,0
arm_s,715,21625,149,15,5569,15678,0,196,6,12,0,0
arm_s,716,35156,149,15,5466,29280,0,228,6,12,0,0
arm_s,717,11906,149,15,5597,5919,0,208,6,12,0,0
arm_s,718,18899,149,15,5746,12762,0,209,6,12,0,0
arm_s,719,49081,149,15,5390,43295,0,214,6,12,0,0
arm_s,720,18879,149,15,5394,13107,0,196,6,12,0,0
arm_s,721,25859,149,15,5493,19978,0,206,6,12,0,0
arm_s,722,43528,149,15,5518,37616,0,212,6,12,0,0
arm_s,723,24130,149,15,5569,18183,0,196,6,12,0,0
arm_s,724,37410,149,15,5466,31534,0,228,6,12,0,0
arm_s,725,12747,149,15,5597,6760,0,208,6,12,0,0
arm_s,726,19384,149,15,5746,13247,0,209,6,12,0,0
arm_s,727,49570,149,15,5390,43784,0,214,6,12,0,0
arm_s,728,20648,149,15,5394,14876,0,196,6,12,0,0
arm_s,729,27060,149,15,5493,21179,0,206,6,12,0,0
arm_s,730,44753,149,15,5518,38841,0,212,6,12,0,0
arm_s,731,26635,149,15,5569,20688,0,196,6,12,0,0
arm_s,732,39664,149,15,5466,33788,0,228,6,12,0,0
arm_s,733,12195,149,15,5597,6222,0,194,6,12,0,0
arm_s,734,19644,149,15,5521,13732,0,209,6,12,0,0
arm_s,735,50059,149,15,5390,44273,0,214,6,12,0,0
arm_s,736,22417,149,15,5394,16645,0,196,6,12,0,0
arm_s,737,28261,149,15,5493,22380,0,206,6,12,0,0
arm_s,738,46594,149,15,5518,40682,0,212,6,12,0,0
arm_s,739,29140,149,15,5569,23193,0,196,6,12,0,0
arm_s,740,6399,149,15,5466,472,0,279,6,12,0,0
arm_s,741,13425,149,15,5371,7644,0,228,6,12,0,0
arm_s,742,12566,149,15,5546,6620,0,218,6,12,0,0
arm_s,743,6791,149,15,5724,673,0,212,6,12,0,0
arm_s,744,49432,149,15,5475,43557,0,218,6,12,0,0
arm_s,745,6477,149,15,5423,673,0,199,6,12,0,0
arm_s,746,36706,149,15,5505,30810,0,209,6,12,0,0
arm_s,747,25889,149,15,5589,19896,0,222,6,12,0,0
arm_s,748,6676,149,15,5689,602,0,203,6,12,0,0
arm_s,749,16153,149,15,5504,10239,0,228,6,12,0,0
arm_s,750,10847,149,15,5546,4916,0,203,6,12,0,0
arm_s,751,9413,149,15,5371,3657,0,203,6,12,0,0
arm_s,752,6373,149,15,5398,628,0,165,6,12,0,0
arm_s,753,14431,149,15,5238,8793,0,218,6,12,0,0
arm_s,754,10782,149,15,5724,4664,0,212,6,12,0,0
arm_s,755,50591,149,15,5475,44716,0,218,6,12,0,0
arm_s,756,8502,149,15,5423,2698,0,199,6,12,0,0
arm_s,757,37865,149,15,5410,32064,0,209,6,12,0,0
arm_s,758,28661,149,15,5589,22668,0,222,6,12,0,0
arm_s,759,8629,149,15,5689,2555,0,203,6,12,0,0
arm_s,760,18652,149,15,5503,12739,0,228,6,12,0,0
arm_s,761,16912,149,15,5546,10966,0,218,6,12,0,0
arm_s,762,14280,149,15,5724,8162,0,212,6,12,0,0
arm_s,763,51750,149,15,5475,45875,0,218,6,12,0,0
arm_s,764,10432,149,15,5423,4628,0,199,6,12,0,0
arm_s,765,39183,149,15,5474,33318,0,209,6,12,0,0
arm_s,766,31432,149,15,5589,25439,0,222,6,12,0,0
arm_s,767,10581,149,15,5689,4507,0,203,6,12,0,0
arm_s,768,21216,149,15,5503,15303,0,228,6,12,0,0
arm_s,769,19085,149,15,5546,13139,0,218,6,12,0,0
arm_s,770,17778,149,15,5724,11660,0,212,6,12,0,0
arm_s,771,52909,149,15,5475,47034,0,218,6,12,0,0
arm_s,772,12426,149,15,5423,6622,0,199,6,12,0,0
arm_s,773,40373,149,15,5410,34572,0,209,6,12,0,0
arm_s,774,34203,149,15,5589,28210,0,222,6,12,0,0
arm_s,775,12533,149,15,5689,6459,0,203,6,12,0,0
arm_s,776,23716,149,15,5503,17803,0,228,6,12,0,0
arm_s,777,21258,149,15,5546,15312,0,218,6,12,0,0
arm_s,778,21276,149,15,5724,15158,0,212,6,12,0,0
arm_s,779,54068,149,15,5475,48193,0,218,6,12,0,0
arm_s,780,14356,149,15,5423,8552,0,199,6,12,0,0
arm_s,781,41627,149,15,5410,35826,0,209,6,12,0,0
arm_s,782,10826,149,15,5589,4810,0,245,6,12,0,0
arm_s,783,14130,149,15,5334,8411,0,203,6,12,0,0
arm_s,784,25432,149,15,5503,19519,0,228,6,12,0,0
arm_s,785,22647,149,15,5546,16701,0,218,6,12,0,0
arm_s,786,23990,149,15,5724,17872,0,212,6,12,0,0
arm_s,787,55227,149,15,5475,49352,0,218,6,12,0,0
arm_s,788,15502,149,15,5423,9698,0,199,6,12,0,0
arm_s,789,42881,149,15,5410,37080,0,209,6,12,0,0
arm_s,790,38961,149,15,5589,32968,0,222,6,12,0,0
arm_s,791,15653,149,15,5689,9579,0,203,6,12,0,0
arm_s,792,27932,149,15,5503,22019,0,228,6,12,0,0
arm_s,793,24820,149,15,5546,18874,0,218,6,12,0,0
arm_s,794,27488,149,15,5724,21370,0,212,6,12,0,0
arm_s,795,56386,149,15,5475,50511,0,218,6,12,0,0
arm_s,796,17432,149,15,5423,11628,0,199,6,12,0,0
arm_s,797,44199,149,15,5474,38334,0,209,6,12,0,0
arm_s,798,41732,149,15,5589,35739,0,222,6,12,0,0
arm_s,799,17605,149,15,5689,11531,0,203,6,12,0,0
arm_s,800,30496,149,15,5503,24583,0,228,6,12,0,0
arm_s,801,26993,149,15,5546,21047,0,218,6,12,0,0
arm_s,802,30986,149,15,5724,24868,0,212,6,12,0,0
arm_s,803,57545,149,15,5475,51670,0,218,6,12,0,0
arm_s,804,19426,149,15,5423,13622,0,199,6,12,0,0
arm_s,805,45389,149,15,5410,39588,0,209,6,12,0,0
arm_s,806,44503,149,15,5589,38510,0,222,6,12,0,0
arm_s,807,19557,149,15,5689,13483,0,203,6,12,0,0
arm_s,808,32996,149,15,5503,27083,0,228,6,12,0,0
arm_s,809,29166,149,15,5546,23220,0,218,6,12,0,0
arm_s,810,34484,149,15,5724,28366,0,212,6,12,0,0
arm_s,811,58704,149,15,5475,52829,0,218,6,12,0,0
arm_s,812,21356,149,15,5423,15552,0,199,6,12,0,0
arm_s,813,46643,149,15,5410,40842,0,209,6,12,0,0
arm_s,814,47274,149,15,5589,41281,0,222,6,12,0,0
arm_s,815,21509,149,15,5689,15435,0,203,6,12,0,0
arm_s,816,35496,149,15,5503,29583,0,228,6,12,0,0
arm_s,817,21334,149,15,5546,15413,0,193,6,12,0,0
arm_s,818,37816,149,15,5558,31864,0,212,6,12,0,0
arm_s,819,59863,149,15,5475,53988,0,218,6,12,0,0
arm_s,820,23286,149,15,5423,17482,0,199,6,12,0,0
arm_s,821,48614,149,15,5474,42749,0,209,6,12,0,0
arm_s,822,49226,149,15,5589,43233,0,222,6,12,0,0
arm_s,823,23461,149,15,5689,17387,0,203,6,12,0,0
arm_s,824,38060,149,15,5503,32147,0,228,6,12,0,0
arm_s,825,7791,149,15,5546,1800,0,263,6,12,0,0
arm_s,826,5760,149,15,5347,16,0,215,6,12,0,0
arm_s,827,5953,149,15,5555,16,0,200,6,12,0,0
arm_s,828,11618,149,15,5721,5512,0,203,6,12,0,0
arm_s,829,45573,149,15,5456,39730,0,205,6,12,0,0
arm_s,830,7016,149,15,5409,1233,0,192,6,12,0,0
arm_s,831,11499,149,15,5519,5596,0,202,6,12,0,0
arm_s,832,19603,149,15,5496,13716,0,209,6,12,0,0
arm_s,833,8479,149,15,5550,2557,0,190,6,12,0,0
arm_s,834,8326,149,15,5484,2445,0,215,6,12,0,0
arm_s,835,8454,149,15,5555,2517,0,200,6,12,0,0
arm_s,836,13932,149,15,5721,7826,0,203,6,12,0,0
arm_s,837,47932,149,15,5456,42089,0,205,6,12,0,0
arm_s,838,9335,149,15,5409,3552,0,192,6,12,0,0
arm_s,839,13128,149,15,5439,7305,0,202,6,12,0,0
arm_s,840,21333,149,15,5496,15446,0,209,6,12,0,0
arm_s,841,11503,149,15,5550,5581,0,190,6,12,0,0
arm_s,842,10659,149,15,5484,4778,0,215,6,12,0,0
arm_s,843,10859,149,15,5555,4922,0,200,6,12,0,0
arm_s,844,16166,149,15,5721,10060,0,203,6,12,0,0
arm_s,845,50211,149,15,5456,44368,0,205,6,12,0,0
arm_s,846,11574,149,15,5409,5791,0,192,6,12,0,0
arm_s,847,14757,149,15,5439,8934,0,202,6,12,0,0
arm_s,848,23063,149,15,5496,17176,0,209,6,12,0,0
arm_s,849,14527,149,15,5550,8605,0,190,6,12,0,0
arm_s,850,12992,149,15,5484,7111,0,215,6,12,0,0
arm_s,851,13264,149,15,5555,7327,0,200,6,12,0,0
arm_s,852,18400,149,15,5721,12294,0,203,6,12,0,0
arm_s,853,52490,149,15,5456,46647,0,205,6,12,0,0
arm_s,854,13813,149,15,5409,8030,0,192,6,12,0,0
arm_s,855,16386,149,15,5439,10563,0,202,6,12,0,0
arm_s,856,24793,149,15,5496,18906,0,209,6,12,0,0
arm_s,857,17551,149,15,5550,11629,0,190,6,12,0,0
arm_s,858,15325,149,15,5484,9444,0,215,6,12,0,0
arm_s,859,15669,149,15,5555,9732,0,200,6,12,0,0
arm_s,860,20634,149,15,5721,14528,0,203,6,12,0,0
arm_s,861,54769,149,15,5456,48926,0,205,6,12,0,0
arm_s,862,16052,149,15,5409,10269,0,192,6,12,0,0
arm_s,863,18015,149,15,5439,12192,0,202,6,12,0,0
arm_s,864,10652,149,15,5496,4722,0,252,6,12,0,0
arm_s,865,20380,149,15,5355,14653,0,190,6,12,0,0
arm_s,866,17013,149,15,5484,11132,0,215,6,12,0,0
arm_s,867,18074,149,15,5555,12137,0,200,6,12,0,0
arm_s,868,22223,149,15,5721,16117,0,203,6,12,0,0
arm_s,869,57048,149,15,5456,51205,0,205,6,12,0,0
arm_s,870,18291,149,15,5409,12508,0,192,6,12,0,0
arm_s,871,20094,149,15,5439,14271,0,202,6,12,0,0
arm_s,872,27608,149,15,5496,21721,0,209,6,12,0,0
arm_s,873,23599,149,15,5550,17677,0,190,6,12,0,0
arm_s,874,19346,149,15,5484,13465,0,215,6,12,0,0
arm_s,875,20479,149,15,5555,14542,0,200,6,12,0,0
arm_s,876,24457,149,15,5721,18351,0,203,6,12,0,0
arm_s,877,59327,149,15,5456,53484,0,205,6,12,0,0
arm_s,878,20530,149,15,5409,14747,0,192,6,12,0,0
arm_s,879,21723,149,15,5439,15900,0,202,6,12,0,0
arm_s,880,29338,149,15,5496,23451,0,209,6,12,0,0
arm_s,881,26623,149,15,5550,20701,0,190,6,12,0,0
arm_s,882,21679,149,15,5484,15798,0,215,6,12,0,0
arm_s,883,22884,149,15,5555,16947,0,200,6,12,0,0
arm_s,884,26691,149,15,5721,20585,0,203,6,12,0,0
arm_s,885,61606,149,15,5456,55763,0,205,6,12,0,0
arm_s,886,22769,149,15,5409,16986,0,192,6,12,0,0
arm_s,887,23352,149,15,5439,17529,0,202,6,12,0,0
arm_s,888,31068,149,15,5496,25181,0,209,6,12,0,0
arm_s,889,29647,149,15,5550,23725,0,190,6,12,0,0
arm_s,890,24012,149,15,5484,18131,0,215,6,12,0,0
arm_s,891,25289,149,15,5555,19352,0,200,6,12,0,0
arm_s,892,28925,149,15,5721,22819,0,203,6,12,0,0
arm_s,893,63885,149,15,5456,58042,0,205,6,12,0,0
arm_s,894,25008,149,15,5409,19225,0,192,6,12,0,0
arm_s,895,24981,149,15,5439,19158,0,202,6,12,0,0
arm_s,896,32798,149,15,5496,26911,0,209,6,12,0,0
arm_s,897,32671,149,15,5550,26749,0,190,6,12,0,0
arm_s,898,26345,149,15,5484,20464,0,215,6,12,0,0
arm_s,899,12782,149,15,5555,6859,0,186,6,12,0,0
arm_s,900,30948,149,15,5510,25053,0,203,6,12,0,0
arm_s,901,66164,149,15,5456,60321,0,205,6,12,0,0
arm_s,902,27247,149,15,5409,21464,0,192,6,12,0,0
arm_s,903,26610,149,15,5439,20787,0,202,6,12,0,0
arm_s,904,34528,149,15,5496,28641,0,209,6,12,0,0
arm_s,905,34879,149,15,5550,28957,0,190,6,12,0,0
arm_s,906,7294,149,15,5484,1363,0,265,6,12,0,0
arm_s,907,5772,149,15,5343,16,0,231,6,12,0,0
arm_s,908,5943,149,15,5533,16,0,212,6,12,0,0
arm_s,909,42182,149,15,5671,36115,0,214,6,12,0,0
arm_s,910,55395,149,15,5489,49510,0,214,6,12,0,0
arm_s,911,6468,149,15,5425,660,0,201,6,12,0,0
arm_s,912,31043,149,15,5438,25214,0,209,6,12,0,0
arm_s,913,49622,149,15,5485,43734,0,221,6,12,0,0
arm_s,914,6613,149,15,5568,660,0,203,6,12,0,0
arm_s,915,8243,149,15,5533,2297,0,231,6,12,0,0
arm_s,916,7353,149,15,5533,1426,0,212,6,12,0,0
arm_s,917,44577,149,15,5671,38510,0,214,6,12,0,0
arm_s,918,57111,149,15,5489,51226,0,214,6,12,0,0
arm_s,919,7629,149,15,5425,1821,0,201,6,12,0,0
arm_s,920,34516,149,15,5438,28687,0,209,6,12,0,0
arm_s,921,50285,149,15,5485,44397,0,221,6,12,0,0
arm_s,922,7869,149,15,5568,1916,0,203,6,12,0,0
arm_s,923,10508,149,15,5533,4562,0,231,6,12,0,0
arm_s,924,8747,149,15,5533,2820,0,212,6,12,0,0
arm_s,925,46972,149,15,5671,40905,0,214,6,12,0,0
arm_s,926,58827,149,15,5489,52942,0,214,6,12,0,0
arm_s,927,8790,149,15,5425,2982,0,201,6,12,0,0
arm_s,928,37989,149,15,5438,32160,0,209,6,12,0,0
arm_s,929,50948,149,15,5485,45060,0,221,6,12,0,0
arm_s,930,9125,149,15,5568,3172,0,203,6,12,0,0
arm_s,931,12773,149,15,5533,6827,0,231,6,12,0,0
arm_s,932,10141,149,15,5533,4214,0,212,6,12,0,0
arm_s,933,49367,149,15,5671,43300,0,214,6,12,0,0
arm_s,934,60543,149,15,5489,54658,0,214,6,12,0,0
arm_s,935,9951,149,15,5425,4143,0,201,6,12,0,0
arm_s,936,41462,149,15,5438,35633,0,209,6,12,0,0
arm_s,937,51611,149,15,5485,45723,0,221,6,12,0,0
arm_s,938,10381,149,15,5568,4428,0,203,6,12,0,0
arm_s,939,15038,149,15,5533,9092,0,231,6,12,0,0
arm_s,940,11535,149,15,5533,5608,0,212,6,12,0,0
arm_s,941,51762,149,15,5671,45695,0,214,6,12,0,0
arm_s,942,62259,149,15,5489,56374,0,214,6,12,0,0
arm_s,943,11112,149,15,5425,5304,0,201,6,12,0,0
arm_s,944,44935,149,15,5438,39106,0,209,6,12,0,0
arm_s,945,11080,149,15,5485,5168,0,245,6,12,0,0
arm_s,946,11405,149,15,5336,5684,0,203,6,12,0,0
arm_s,947,17734,149,15,5533,11788,0,231,6,12,0,0
arm_s,948,12929,149,15,5533,7002,0,212,6,12,0,0
arm_s,949,53925,149,15,5671,47858,0,214,6,12,0,0
arm_s,950,63312,149,15,5489,57427,0,214,6,12,0,0
arm_s,951,12273,149,15,5425,6465,0,201,6,12,0,0
arm_s,952,48408,149,15,5438,42579,0,209,6,12,0,0
arm_s,953,52274,149,15,5485,46386,0,221,6,12,0,0
arm_s,954,12893,149,15,5568,6940,0,203,6,12,0,0
arm_s,955,19999,149,15,5533,14053,0,231,6,12,0,0
arm_s,956,14323,149,15,5533,8396,0,212,6,12,0,0
arm_s,957,56320,149,15,5671,50253,0,214,6,12,0,0
arm_s,958,65028,149,15,5489,59143,0,214,6,12,0,0
arm_s,959,13434,149,15,5425,7626,0,201,6,12,0,0
arm_s,960,51881,149,15,5438,46052,0,209,6,12,0,0
arm_s,961,52937,149,15,5485,47049,0,221,6,12,0,0
arm_s,962,14149,149,15,5568,8196,0,203,6,12,0,0
arm_s,963,22264,149,15,5533,16318,0,231,6,12,0,0
arm_s,964,15717,149,15,5533,9790,0,212,6,12,0,0
arm_s,965,58715,149,15,5671,52648,0,214,6,12,0,0
arm_s,966,66744,149,15,5489,60859,0,214,6,12,0,0
arm_s,967,14595,149,15,5425,8787,0,201,6,12,0,0
arm_s,968,55354,149,15,5438,49525,0,209,6,12,0,0
arm_s,969,53600,149,15,5485,47712,0,221,6,12,0,0
arm_s,970,15405,149,15,5568,9452,0,203,6,12,0,0
arm_s,971,24529,149,15,5533,18583,0,231,6,12,0,0
arm_s,972,17111,149,15,5533,11184,0,212,6,12,0,0
arm_s,973,61110,149,15,5671,55043,0,214,6,12,0,0
arm_s,974,68460,149,15,5489,62575,0,214,6,12,0,0
arm_s,975,15756,149,15,5425,9948,0,201,6,12,0,0
arm_s,976,58827,149,15,5438,52998,0,209,6,12,0,0
arm_s,977,54263,149,15,5485,48375,0,221,6,12,0,0
arm_s,978,16661,149,15,5568,10708,0,203,6,12,0,0
arm_s,979,26794,149,15,5533,20848,0,231,6,12,0,0
arm_s,980,11900,149,15,5533,5994,0,191,6,12,0,0
arm_s,981,63393,149,15,5559,57438,0,214,6,12,0,0
arm_s,982,70176,149,15,5489,64291,0,214,6,12,0,0
arm_s,983,16917,149,15,5425,11109,0,201,6,12,0,0
arm_s,984,62300,149,15,5438,56471,0,209,6,12,0,0
arm_s,985,54926,149,15,5485,49038,0,221,6,12,0,0
arm_s,986,17917,149,15,5568,11964,0,203,6,12,0,0
arm_s,987,11750,149,15,5533,5832,0,203,6,12,0,0
arm_s,988,14594,149,15,5371,8839,0,202,6,12,0,0
arm_s,989,12852,149,15,5391,7082,0,197,6,12,0,0
arm_s,990,16043,149,15,5354,10309,0,198,6,12,0,0
arm_s,991,8940,149,15,5369,3190,0,199,6,12,0,0
arm_s,992,21647,149,15,5386,15875,0,204,6,12,0,0
arm_s,993,10074,149,15,5390,4306,0,196,6,12,0,0
arm_s,994,21064,149,15,5367,15314,0,201,6,12,0,0
arm_s,995,12866,149,15,5381,7105,0,198,6,12,0,0
arm_s,996,24296,149,15,5385,18526,0,203,6,12,0,0
arm_s,997,7633,149,15,5390,1866,0,195,6,12,0,0
arm_s,998,12453,149,15,5388,6680,0,203,6,12,0,0
arm_s,999,6692,149,15,5378,961,0,171,6,12,0,0
arm_s,1000,6367,149,15,5387,628,0,170,6,12,0,0
