0.00.196.791 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.243.413 W srv  llama_server: -----------------
0.00.243.418 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.418 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.418 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.418 W srv  llama_server: -----------------
0.00.252.581 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.961.811 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.823 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.836 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.961.841 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.961.846 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.961.862 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.961.868 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.872 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.877 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.961.882 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.961.886 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.961.893 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.961.898 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.961.903 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.961.918 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.433.921 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.438.076 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.438.092 I srv  llama_server: model loaded
0.06.438.094 I srv  llama_server: listening on http://127.0.0.1:8097
2.41.321.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
4.06.772.794 I slot print_timing: id  0 | task 3785 |        eval time =      59.19 ms /     4 tokens (   14.80 ms per token,    67.57 tokens per second)
4.06.772.795 I slot print_timing: id  0 | task 3785 |       total time =     252.25 ms /   452 tokens
4.06.772.796 I slot print_timing: id  0 | task 3785 |    graphs reused =       3660
4.06.772.828 I slot      release: id  0 | task 3785 | stop processing: n_tokens = 451, truncated = 0
4.06.785.992 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
4.06.846.313 I slot launch_slot_: id  0 | task 3791 | processing task, is_child = 0
4.07.039.448 I slot print_timing: id  0 | task 3791 | prompt eval time =      97.20 ms /    97 tokens (    1.00 ms per token,   997.98 tokens per second)
4.07.039.455 I slot print_timing: id  0 | task 3791 |        eval time =      95.91 ms /     6 tokens (   15.98 ms per token,    62.56 tokens per second)
4.07.039.455 I slot print_timing: id  0 | task 3791 |       total time =     193.11 ms /   103 tokens
4.07.039.456 I slot print_timing: id  0 | task 3791 |    graphs reused =       3664
4.07.039.480 I slot      release: id  0 | task 3791 | stop processing: n_tokens = 102, truncated = 0
4.07.079.199 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 246849385
4.07.174.123 I slot launch_slot_: id  0 | task 3799 | processing task, is_child = 0
4.10.251.247 I slot print_timing: id  0 | task 3799 | n_decoded =    183, tg =  60.82 t/s, tg_3s =  60.82 t/s
4.12.867.801 I slot print_timing: id  0 | task 3799 | prompt eval time =      68.20 ms /     4 tokens (   17.05 ms per token,    58.65 tokens per second)
4.12.867.806 I slot print_timing: id  0 | task 3799 |        eval time =    5625.44 ms /   342 tokens (   16.45 ms per token,    60.80 tokens per second)
4.12.867.807 I slot print_timing: id  0 | task 3799 |       total time =    5693.64 ms /   346 tokens
4.12.867.807 I slot print_timing: id  0 | task 3799 |    graphs reused =       4002
4.12.867.934 I slot      release: id  0 | task 3799 | stop processing: n_tokens = 12357, truncated = 0
4.12.907.591 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.431
4.13.071.170 I slot launch_slot_: id  0 | task 4142 | processing task, is_child = 0
4.14.067.176 I slot print_timing: id  0 | task 4142 | prompt eval time =      64.92 ms /     4 tokens (   16.23 ms per token,    61.62 tokens per second)
4.14.067.182 I slot print_timing: id  0 | task 4142 |        eval time =     931.07 ms /    57 tokens (   16.33 ms per token,    61.22 tokens per second)
4.14.067.183 I slot print_timing: id  0 | task 4142 |       total time =     995.98 ms /    61 tokens
4.14.067.183 I slot print_timing: id  0 | task 4142 |    graphs reused =       4057
4.14.067.315 I slot      release: id  0 | task 4142 | stop processing: n_tokens = 11916, truncated = 0
4.14.086.195 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 253877221
4.14.218.998 I slot launch_slot_: id  0 | task 4200 | processing task, is_child = 0
4.14.338.397 I slot print_timing: id  0 | task 4200 | prompt eval time =      60.16 ms /     4 tokens (   15.04 ms per token,    66.49 tokens per second)
4.14.338.403 I slot print_timing: id  0 | task 4200 |        eval time =      59.20 ms /     4 tokens (   14.80 ms per token,    67.57 tokens per second)
4.14.338.404 I slot print_timing: id  0 | task 4200 |       total time =     119.36 ms /     8 tokens
4.14.338.405 I slot print_timing: id  0 | task 4200 |    graphs reused =       4059
4.14.338.441 I slot      release: id  0 | task 4200 | stop processing: n_tokens = 451, truncated = 0
4.14.363.904 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
4.14.444.821 I slot launch_slot_: id  0 | task 4205 | processing task, is_child = 0
4.14.602.012 I slot print_timing: id  0 | task 4205 | prompt eval time =      60.48 ms /     4 tokens (   15.12 ms per token,    66.13 tokens per second)
4.14.602.018 I slot print_timing: id  0 | task 4205 |        eval time =      96.67 ms /     6 tokens (   16.11 ms per token,    62.07 tokens per second)
4.14.602.019 I slot print_timing: id  0 | task 4205 |       total time =     157.15 ms /    10 tokens
4.14.602.019 I slot print_timing: id  0 | task 4205 |    graphs reused =       4063
4.14.602.043 I slot      release: id  0 | task 4205 | stop processing: n_tokens = 102, truncated = 0
4.14.626.961 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 254411949
4.14.740.017 I slot launch_slot_: id  0 | task 4212 | processing task, is_child = 0
4.17.813.020 I slot print_timing: id  0 | task 4212 | n_decoded =    182, tg =  60.51 t/s, tg_3s =  60.51 t/s
4.20.828.802 I slot print_timing: id  0 | task 4212 | n_decoded =    365, tg =  60.60 t/s, tg_3s =  60.68 t/s
4.23.841.957 I slot print_timing: id  0 | task 4212 | n_decoded =    548, tg =  60.64 t/s, tg_3s =  60.73 t/s
4.26.845.808 I slot print_timing: id  0 | task 4212 | n_decoded =    730, tg =  60.63 t/s, tg_3s =  60.59 t/s
4.29.850.431 I slot print_timing: id  0 | task 4212 | n_decoded =    910, tg =  60.48 t/s, tg_3s =  59.91 t/s
4.32.861.226 I slot print_timing: id  0 | task 4212 | n_decoded =   1091, tg =  60.42 t/s, tg_3s =  60.12 t/s
4.34.246.412 I slot print_timing: id  0 | task 4212 | prompt eval time =      65.32 ms /     4 tokens (   16.33 ms per token,    61.24 tokens per second)
4.34.246.417 I slot print_timing: id  0 | task 4212 |        eval time =   19441.04 ms /  1175 tokens (   16.55 ms per token,    60.44 tokens per second)
4.34.246.418 I slot print_timing: id  0 | task 4212 |       total time =   19506.36 ms /  1179 tokens
4.34.246.418 I slot print_timing: id  0 | task 4212 |    graphs reused =       5231
4.34.246.550 I slot      release: id  0 | task 4212 | stop processing: n_tokens = 13190, truncated = 0
4.34.268.902 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.404
4.34.436.077 I slot launch_slot_: id  0 | task 5388 | processing task, is_child = 0
4.37.506.535 I slot print_timing: id  0 | task 5388 | n_decoded =    183, tg =  60.90 t/s, tg_3s =  60.90 t/s
4.40.512.661 I slot print_timing: id  0 | task 5388 | n_decoded =    366, tg =  60.89 t/s, tg_3s =  60.88 t/s
4.43.514.147 I slot print_timing: id  0 | task 5388 | n_decoded =    549, tg =  60.91 t/s, tg_3s =  60.97 t/s
4.44.339.449 I slot print_timing: id  0 | task 5388 | prompt eval time =      65.37 ms /     4 tokens (   16.34 ms per token,    61.19 tokens per second)
4.44.339.454 I slot print_timing: id  0 | task 5388 |        eval time =    9837.97 ms /   599 tokens (   16.42 ms per token,    60.89 tokens per second)
4.44.339.455 I slot print_timing: id  0 | task 5388 |       total time =    9903.34 ms /   603 tokens
4.44.339.455 I slot print_timing: id  0 | task 5388 |    graphs reused =       5826
4.44.339.580 I slot      release: id  0 | task 5388 | stop processing: n_tokens = 12458, truncated = 0
4.44.355.007 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 284149485
4.44.486.957 I slot launch_slot_: id  0 | task 5988 | processing task, is_child = 0
4.44.609.872 I slot print_timing: id  0 | task 5988 | prompt eval time =      64.01 ms /     4 tokens (   16.00 ms per token,    62.49 tokens per second)
4.44.609.877 I slot print_timing: id  0 | task 5988 |        eval time =      58.87 ms /     4 tokens (   14.72 ms per token,    67.94 tokens per second)
4.44.609.878 I slot print_timing: id  0 | task 5988 |       total time =     122.88 ms /     8 tokens
4.44.609.878 I slot print_timing: id  0 | task 5988 |    graphs reused =       5828
4.44.609.910 I slot      release: id  0 | task 5988 | stop processing: n_tokens = 451, truncated = 0
4.44.627.873 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
4.44.706.597 I slot launch_slot_: id  0 | task 5993 | processing task, is_child = 0
4.44.865.504 I slot print_timing: id  0 | task 5993 | prompt eval time =      63.66 ms /     4 tokens (   15.91 ms per token,    62.83 tokens per second)
4.44.865.509 I slot print_timing: id  0 | task 5993 |        eval time =      95.23 ms /     6 tokens (   15.87 ms per token,    63.01 tokens per second)
4.44.865.510 I slot print_timing: id  0 | task 5993 |       total time =     158.89 ms /    10 tokens
4.44.865.511 I slot print_timing: id  0 | task 5993 |    graphs reused =       5832
4.44.865.532 I slot      release: id  0 | task 5993 | stop processing: n_tokens = 102, truncated = 0
4.44.878.707 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 284675437
4.44.992.799 I slot launch_slot_: id  0 | task 6000 | processing task, is_child = 0
4.45.107.199 I slot print_timing: id  0 | task 6000 | prompt eval time =      65.64 ms /     4 tokens (   16.41 ms per token,    60.94 tokens per second)
4.45.107.205 I slot print_timing: id  0 | task 6000 |        eval time =      48.74 ms /     3 tokens (   16.25 ms per token,    61.55 tokens per second)
4.45.107.206 I slot print_timing: id  0 | task 6000 |       total time =     114.37 ms /     7 tokens
4.45.107.206 I slot print_timing: id  0 | task 6000 |    graphs reused =       5833
4.45.107.329 I slot      release: id  0 | task 6000 | stop processing: n_tokens = 12018, truncated = 0
4.45.131.242 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.444
4.45.295.251 I slot launch_slot_: id  0 | task 6004 | processing task, is_child = 0
4.46.063.104 I slot print_timing: id  0 | task 6004 | prompt eval time =      65.64 ms /     4 tokens (   16.41 ms per token,    60.94 tokens per second)
4.46.063.110 I slot print_timing: id  0 | task 6004 |        eval time =     702.19 ms /    43 tokens (   16.33 ms per token,    61.24 tokens per second)
4.46.063.111 I slot print_timing: id  0 | task 6004 |       total time =     767.83 ms /    47 tokens
4.46.063.112 I slot print_timing: id  0 | task 6004 |    graphs reused =       5874
4.46.063.240 I slot      release: id  0 | task 6004 | stop processing: n_tokens = 11902, truncated = 0
4.46.084.064 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 285873145
4.46.214.747 I slot launch_slot_: id  0 | task 6048 | processing task, is_child = 0
4.46.337.504 I slot print_timing: id  0 | task 6048 | prompt eval time =      64.18 ms /     4 tokens (   16.04 ms per token,    62.33 tokens per second)
4.46.337.509 I slot print_timing: id  0 | task 6048 |        eval time =      58.54 ms /     4 tokens (   14.63 ms per token,    68.33 tokens per second)
4.46.337.510 I slot print_timing: id  0 | task 6048 |       total time =     122.72 ms /     8 tokens
4.46.337.511 I slot print_timing: id  0 | task 6048 |    graphs reused =       5876
4.46.337.542 I slot      release: id  0 | task 6048 | stop processing: n_tokens = 451, truncated = 0
4.46.350.058 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
4.46.428.459 I slot launch_slot_: id  0 | task 6053 | processing task, is_child = 0
4.46.586.364 I slot print_timing: id  0 | task 6053 | prompt eval time =      63.73 ms /     4 tokens (   15.93 ms per token,    62.76 tokens per second)
4.46.586.369 I slot print_timing: id  0 | task 6053 |        eval time =      94.14 ms /     6 tokens (   15.69 ms per token,    63.74 tokens per second)
4.46.586.370 I slot print_timing: id  0 | task 6053 |       total time =     157.87 ms /    10 tokens
4.46.586.370 I slot print_timing: id  0 | task 6053 |    graphs reused =       5880
4.46.586.391 I slot      release: id  0 | task 6053 | stop processing: n_tokens = 102, truncated = 0
4.46.599.518 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 286396297
4.46.710.786 I slot launch_slot_: id  0 | task 6060 | processing task, is_child = 0
4.46.847.133 I slot print_timing: id  0 | task 6060 | prompt eval time =      66.06 ms /     4 tokens (   16.51 ms per token,    60.56 tokens per second)
4.46.847.138 I slot print_timing: id  0 | task 6060 |        eval time =      70.27 ms /     4 tokens (   17.57 ms per token,    56.92 tokens per second)
4.46.847.139 I slot print_timing: id  0 | task 6060 |       total time =     136.32 ms /     8 tokens
4.46.847.140 I slot print_timing: id  0 | task 6060 |    graphs reused =       5882
4.46.847.265 I slot      release: id  0 | task 6060 | stop processing: n_tokens = 12019, truncated = 0
4.46.860.619 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.443
4.47.024.990 I slot launch_slot_: id  0 | task 6065 | processing task, is_child = 0
4.47.152.219 I slot print_timing: id  0 | task 6065 | prompt eval time =      65.31 ms /     4 tokens (   16.33 ms per token,    61.24 tokens per second)
4.47.152.224 I slot print_timing: id  0 | task 6065 |        eval time =      61.89 ms /     4 tokens (   15.47 ms per token,    64.63 tokens per second)
4.47.152.225 I slot print_timing: id  0 | task 6065 |       total time =     127.21 ms /     8 tokens
4.47.152.226 I slot print_timing: id  0 | task 6065 |    graphs reused =       5884
4.47.152.354 I slot      release: id  0 | task 6065 | stop processing: n_tokens = 11863, truncated = 0
4.47.170.277 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 286962259
4.47.300.707 I slot launch_slot_: id  0 | task 6070 | processing task, is_child = 0
4.47.426.055 I slot print_timing: id  0 | task 6070 | prompt eval time =      64.64 ms /     4 tokens (   16.16 ms per token,    61.89 tokens per second)
4.47.426.060 I slot print_timing: id  0 | task 6070 |        eval time =      60.68 ms /     4 tokens (   15.17 ms per token,    65.92 tokens per second)
4.47.426.061 I slot print_timing: id  0 | task 6070 |       total time =     125.31 ms /     8 tokens
4.47.426.061 I slot print_timing: id  0 | task 6070 |    graphs reused =       5886
4.47.426.097 I slot      release: id  0 | task 6070 | stop processing: n_tokens = 451, truncated = 0
4.47.437.288 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
4.47.518.354 I slot launch_slot_: id  0 | task 6075 | processing task, is_child = 0
4.47.680.987 I slot print_timing: id  0 | task 6075 | prompt eval time =      65.21 ms /     4 tokens (   16.30 ms per token,    61.34 tokens per second)
4.47.680.992 I slot print_timing: id  0 | task 6075 |        eval time =      97.39 ms /     6 tokens (   16.23 ms per token,    61.61 tokens per second)
4.47.680.993 I slot print_timing: id  0 | task 6075 |       total time =     162.60 ms /    10 tokens
4.47.680.994 I slot print_timing: id  0 | task 6075 |    graphs reused =       5890
4.47.681.018 I slot      release: id  0 | task 6075 | stop processing: n_tokens = 102, truncated = 0
4.47.710.024 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 287490923
4.47.824.797 I slot launch_slot_: id  0 | task 6082 | processing task, is_child = 0
4.51.016.024 I slot print_timing: id  0 | task 6082 | prompt processing, n_tokens =  10240, progress = 0.85, t =   3.19 s / 3208.83 tokens per second
4.51.482.990 I slot print_timing: id  0 | task 6082 | prompt processing, n_tokens =  11506, progress = 0.96, t =   3.66 s / 3145.29 tokens per second
4.51.637.051 I slot print_timing: id  0 | task 6082 | prompt processing, n_tokens =  12018, progress = 1.00, t =   3.81 s / 3152.49 tokens per second
4.51.785.371 I slot print_timing: id  0 | task 6082 | prompt eval time =    3912.34 ms / 12022 tokens (    0.33 ms per token,  3072.84 tokens per second)
4.51.785.376 I slot print_timing: id  0 | task 6082 |        eval time =      48.20 ms /     3 tokens (   16.07 ms per token,    62.24 tokens per second)
4.51.785.377 I slot print_timing: id  0 | task 6082 |       total time =    3960.54 ms / 12025 tokens
4.51.785.378 I slot print_timing: id  0 | task 6082 |    graphs reused =       5891
4.51.785.503 I slot      release: id  0 | task 6082 | stop processing: n_tokens = 12024, truncated = 0
4.51.813.713 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.443
4.51.918.461 I slot launch_slot_: id  0 | task 6093 | processing task, is_child = 0
4.55.085.850 I slot print_timing: id  0 | task 6093 | prompt processing, n_tokens =  10240, progress = 0.86, t =   3.17 s / 3232.97 tokens per second
4.55.524.979 I slot print_timing: id  0 | task 6093 | prompt processing, n_tokens =  11349, progress = 0.96, t =   3.61 s / 3146.82 tokens per second
4.55.661.165 I slot print_timing: id  0 | task 6093 | prompt processing, n_tokens =  11861, progress = 1.00, t =   3.74 s / 3169.12 tokens per second
4.55.811.029 I slot print_timing: id  0 | task 6093 | prompt eval time =    3845.17 ms / 11865 tokens (    0.32 ms per token,  3085.69 tokens per second)
4.55.811.035 I slot print_timing: id  0 | task 6093 |        eval time =      47.38 ms /     3 tokens (   15.79 ms per token,    63.32 tokens per second)
4.55.811.036 I slot print_timing: id  0 | task 6093 |       total time =    3892.55 ms / 11868 tokens
4.55.811.036 I slot print_timing: id  0 | task 6093 |    graphs reused =       5892
4.55.811.164 I slot      release: id  0 | task 6093 | stop processing: n_tokens = 11867, truncated = 0
4.55.815.410 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 295621069
4.55.919.393 I slot launch_slot_: id  0 | task 6104 | processing task, is_child = 0
4.56.237.859 I slot print_timing: id  0 | task 6104 | prompt eval time =     275.49 ms /   623 tokens (    0.44 ms per token,  2261.42 tokens per second)
4.56.237.866 I slot print_timing: id  0 | task 6104 |        eval time =      42.95 ms /     3 tokens (   14.32 ms per token,    69.85 tokens per second)
4.56.237.866 I slot print_timing: id  0 | task 6104 |       total time =     318.44 ms /   626 tokens
4.56.237.867 I slot print_timing: id  0 | task 6104 |    graphs reused =       5893
4.56.237.902 I slot      release: id  0 | task 6104 | stop processing: n_tokens = 625, truncated = 0
4.56.253.600 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
4.56.335.638 I slot launch_slot_: id  0 | task 6110 | processing task, is_child = 0
4.56.531.135 I slot print_timing: id  0 | task 6110 | prompt eval time =      97.87 ms /    97 tokens (    1.01 ms per token,   991.13 tokens per second)
4.56.531.142 I slot print_timing: id  0 | task 6110 |        eval time =      97.59 ms /     6 tokens (   16.26 ms per token,    61.48 tokens per second)
4.56.531.143 I slot print_timing: id  0 | task 6110 |       total time =     195.46 ms /   103 tokens
4.56.531.144 I slot print_timing: id  0 | task 6110 |    graphs reused =       5897
4.56.531.170 I slot      release: id  0 | task 6110 | stop processing: n_tokens = 102, truncated = 0
4.56.544.926 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 296341076
4.56.637.887 I slot launch_slot_: id  0 | task 6118 | processing task, is_child = 0
4.57.469.163 I slot print_timing: id  0 | task 6118 | prompt eval time =      67.51 ms /     4 tokens (   16.88 ms per token,    59.25 tokens per second)
4.57.469.168 I slot print_timing: id  0 | task 6118 |        eval time =     763.73 ms /    46 tokens (   16.60 ms per token,    60.23 tokens per second)
4.57.469.169 I slot print_timing: id  0 | task 6118 |       total time =     831.24 ms /    50 tokens
4.57.469.170 I slot print_timing: id  0 | task 6118 |    graphs reused =       5940
4.57.469.299 I slot      release: id  0 | task 6118 | stop processing: n_tokens = 12067, truncated = 0
4.57.488.565 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.442
4.57.653.442 I slot launch_slot_: id  0 | task 6165 | processing task, is_child = 0
4.58.607.262 I slot print_timing: id  0 | task 6165 | prompt eval time =      65.56 ms /     4 tokens (   16.39 ms per token,    61.01 tokens per second)
4.58.607.266 I slot print_timing: id  0 | task 6165 |        eval time =     888.23 ms /    54 tokens (   16.45 ms per token,    60.79 tokens per second)
4.58.607.267 I slot print_timing: id  0 | task 6165 |       total time =     953.79 ms /    58 tokens
4.58.607.268 I slot print_timing: id  0 | task 6165 |    graphs reused =       5992
4.58.607.400 I slot      release: id  0 | task 6165 | stop processing: n_tokens = 11918, truncated = 0
4.58.624.950 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 298417305
