blind_key,sample_id,source_index,question_text_sha256,control_payload_sha256,dynamic_payload_sha256,incoming_count,outgoing_count,retained_count,incoming_missing,outgoing_missing,retained_missing,query_margin_best,query_margin_worst,incoming_novelty_max,incoming_novelty_mean,outgoing_redundancy_max,outgoing_redundancy_mean,neg_incoming_dense_rank_best,neg_incoming_dense_rank_mean,outgoing_dense_rank_worst,outgoing_dense_rank_mean,represented_session_delta,selected_candidate_delta,payload_char_delta,neg_incoming_penalty_max,neg_incoming_penalty_mean,question_id,question_content_sha256,population,direction,identity_delta,control_complete,dynamic_complete
f6055d55798ebd45a67bfdd79ca2b8a2b19acbb83df9220741faa817186f4b8f,conv-41,34,f6055d55798ebd45a67bfdd79ca2b8a2b19acbb83df9220741faa817186f4b8f,ad6461fe961fe024b1fb080ed33c758bb8e42b8b82b0f383605477043dec713a,0a5182d97ef0c9f965148be87ad57f980dea0993f58ac62ca9d297707865c7f3,12,10,84,0,0,0,-0.02844315767288208,-0.02919834852218628,0.29205411672592163,0.18510614335536957,0.8552771806716919,0.7711171507835388,-96.0,-113.33333333333333,94.0,81.8,1,2,-34,-0.09,-0.04750000000000001,152edafcfaccb80100fedd9618fb0d8bef7d39157fa916ec7a908ef7c3f6f27f,cc32d901f2df3bea99f5dc55cf30d77dca157d23a2aae4d1a25576cd3f4a4feb,targeted,tie,0,True,True
47c2057b3703f06bb01be8f37f336e1f7cc77bc6b220cc5e0cdde11f67c1fcb8,conv-41,35,47c2057b3703f06bb01be8f37f336e1f7cc77bc6b220cc5e0cdde11f67c1fcb8,b5b4ba5056579f91e1b1afd24105ff4f217b3c55c41fd5508d40dc5f1e83faab,73590e0284166224a45e45cc70140cfc586c4bd9de54f5802b4bd322fee7bfb3,15,15,83,0,0,0,-0.026226341724395752,-0.05210292339324951,0.3203972578048706,0.18168399333953858,0.8247143030166626,0.7304005185763042,-97.0,-130.6,96.0,80.73333333333333,3,0,33,-0.12,-0.039999999999999994,ad72d579039ea181d479ecb838e1d562952c69ccf832608256f0dcf58a9faf1d,1f567b66861808adde4d53fa31f691449d2fcf4619ed40c270c09240d27f0b47,other,tie,0,True,True
df1dd3c523b6ae11e626d082c1be40dc9e229b273d6aaa1821165691493b178c,conv-41,36,df1dd3c523b6ae11e626d082c1be40dc9e229b273d6aaa1821165691493b178c,4ff3bcad5a1f31f7ed3f1170fb8616d15029afcc31bfdf8429b2ddf7188fd8a4,a9080c04169ce58ac95e6d3e7e88ef7bbbb7672bd1c6d1986f8ee4e1e580f9ae,13,16,79,0,0,0,-0.03183189034461975,-0.043646931648254395,0.3689306378364563,0.25397939865405744,0.881117582321167,0.7684452384710312,-105.0,-125.0,92.0,77.4375,2,-3,1,-0.06,-0.03692307692307692,d224277eceff24fcf743cb31d90c2296293719caab166da4fca15b1b3962b2b2,609e70e098575f304d9f86ce577685245f6355985aaedd447693b65d29ce7e7b,other,tie,0,True,True
b68be517c18c0ce8180ea099eb12aef5e36c60d252d835b6f965308c87a054b4,conv-41,37,b68be517c18c0ce8180ea099eb12aef5e36c60d252d835b6f965308c87a054b4,99baf7ec951e90b06e6b06d40c888a0882b8d30423cf2304feab2c6732e60f14,418c46521cec87b5133e4d261bebe3c233ce628404110a2c2e30d05cc624e6aa,9,10,77,0,0,0,-0.025908559560775757,0.017116785049438477,0.38686680793762207,0.25378235843446517,0.7995434999465942,0.7282115459442139,-90.0,-129.77777777777777,270.0,90.8,3,-1,6,-0.21,-0.04666666666666667,c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,dd630484ec78b9b84394072d5fa075a4049bae33e82db108b040e8b048a6b5ed,breadth,tie,0,True,True
b922eaadb32814db426fe579fdc0c5c971460b1cd9d0ae37b755183f9c9ac7dc,conv-41,38,b922eaadb32814db426fe579fdc0c5c971460b1cd9d0ae37b755183f9c9ac7dc,c710c4e8226fed0f6ae7d8c38e3383d03185cfea90dd76b8d37e888043484d77,5a946b723fc3c19b3bc8f95c074203a6d190206d2e01b1d2f8103f54ed058540,11,9,83,0,0,0,-0.02281847596168518,-0.02461540699005127,0.3267967700958252,0.22112759134986185,0.9208327531814575,0.7949873076544868,-93.0,-107.0909090909091,91.0,75.88888888888889,0,2,-99,-0.06,-0.05454545454545456,bd7fbfa7f1c6d80208462b78c7b7cdb646ad57a01230e87ac87250554c11fb30,b0cff0f246938ebd50819dbb0cb8be7895e1056e9cd03573ea18daf69a42a080,targeted,loss,-1,True,False
def6c76bc9c9428d56a284c7e244b0a6c4e670b86f0fe48ec9ac1302673ae2fe,conv-41,39,def6c76bc9c9428d56a284c7e244b0a6c4e670b86f0fe48ec9ac1302673ae2fe,727c73b19d9d46da1876f70b254ef456da8cdeb096577c24d9ca5c31f2ee3eff,6e5891fd7912c7139db130c296cb4335b5eb0ced14755530803fdd18baeddf58,9,10,82,0,0,0,-0.030126869678497314,-0.021163731813430786,0.333868145942688,0.28551243411170113,0.9208327531814575,0.813983827829361,-93.0,-108.66666666666667,87.0,72.7,0,-1,1,-0.06,-0.05,1a19d1712aad830025167a7eec6e7bb438396b956346b4f359ac16f12c6e71ae,3f859251bd1b3b077f18d085773144b9e1c2f1c6f4d70a117fa74f9942284d48,targeted,tie,0,True,True
80e9cfaf188d8235c0928c47822d82c0e9d197fd536902a909f73ec0c4f963b3,conv-41,40,80e9cfaf188d8235c0928c47822d82c0e9d197fd536902a909f73ec0c4f963b3,54fb22f940a6c89914ba90d030e4aaa16f9296dc10753fce02cb52ac20231d23,62c236df181cb4e7258a888088054fc91639be79a775c54d195bc70f65a23a89,18,20,85,0,0,0,-0.030531197786331177,-0.03690457344055176,0.38278669118881226,0.22314877642525566,0.9265490174293518,0.7752805650234222,-106.0,-132.77777777777777,101.0,83.85,2,-2,63,-0.12,-0.043333333333333335,e7351bea6186a9ab85c77ad84bab0c20098b1bb45415dbd676f8e18e16936bff,2b071d48f35bf823a46965b763fffb32148088838471e68ff1d6ad8b8a02ce66,other,tie,0,False,False
2b2ae08c2518d0dc9086b7e983a7432f6676816205bb0b9a2de861868323634f,conv-41,41,2b2ae08c2518d0dc9086b7e983a7432f6676816205bb0b9a2de861868323634f,f46d552a1a25a81ed6326b0bdfb663da8511861e934eb42634d4b9e178647282,40b114dae793430760d206607dc06cc78e9c07ebb056547a3dd5f6ded7c533f8,17,20,83,0,0,0,-0.02569061517715454,-0.0338914692401886,0.29011785984039307,0.20567669587976792,0.8990553617477417,0.778776329755783,-106.0,-134.0,102.0,83.2,3,-3,6,-0.24,-0.04588235294117647,1617c689353d45ffb675cf8997cbb721c375af92eac8f9b6212c13f16c159593,62c9f47067a27449de4615123bb9626c372b6f00aeb48ffa2651314bf712e6d7,targeted,tie,0,True,True
e8c5bfbf0a48637782ac35a39955a34a889f128312c9e286686d0a789cd5061c,conv-41,42,e8c5bfbf0a48637782ac35a39955a34a889f128312c9e286686d0a789cd5061c,7c2c04abb0e1972a836bdaa0c777720af7485e574fdd99c4b44e9c9da5d340b2,0d36c82ddd3847cba9e5aa486803d6626c6ff766b7ecde34809fd60f50ef3dfa,18,18,76,0,0,0,-0.01904866099357605,-0.03420048952102661,0.32770758867263794,0.23216989305284289,0.9051892757415771,0.7574642598628998,-95.0,-123.11111111111111,96.0,72.11111111111111,3,0,25,-0.24,-0.04666666666666667,98c68d28bd72073b8335156b7e0fea200885bbe8eba096ed847f75c5fc1edddb,aa4408372c2ef793061da5f8484e9f65dcf3747dd7f6594f4aa2fae36473a993,other,tie,0,True,True
5607fd369a20b383da01d088f59461952ed746073e3ff143aacfe567358e91a6,conv-41,43,5607fd369a20b383da01d088f59461952ed746073e3ff143aacfe567358e91a6,6f1a373d6c18fe5a55004fa1c93588bb86daa5e787f2e066839459f683ddf166,7a650982236b1a904277ec9a4ce7741ff3a3683a2291072f565e64481a38132d,14,19,75,0,0,0,-0.018147975206375122,0.002475172281265259,0.32151657342910767,0.23127071346555436,0.9265490174293518,0.7878228143641823,-96.0,-125.28571428571429,179.0,79.63157894736842,1,-5,-12,-0.06,-0.038571428571428576,1b24de20447e3bd6d78d7361f25b869b2b22726f4b1a3f6bfa4115582b59e86e,50fca74a4e87dd72cd5e7e64926d0fe849f5dd78fc0ecf223f099f7ea42db139,targeted,tie,0,True,True
b9bdf173feef7c0ee93e9bc7595084aa9c4e43711dc5a0fd88805d9f963d9af1,conv-41,44,b9bdf173feef7c0ee93e9bc7595084aa9c4e43711dc5a0fd88805d9f963d9af1,5dd32399469c0cf65f5b39c755951c4677f722826e8c1b0a8dc5a70e2f06e76b,03fd2bf42e9a4f2a57e78d732f5aa729eabb053e459915d7cdf8297e2a57aa35,12,13,80,0,0,0,-0.029754340648651123,-0.012508094310760498,0.3348064422607422,0.2298795829216639,0.9208327531814575,0.8013419875731835,-93.0,-107.08333333333333,131.0,81.0,1,-1,-105,-0.12,-0.045000000000000005,add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,aa7bb8286c88c3c7043f32dd0594090335d53623ce943b9c9374e4aed27ba09b,breadth,loss,-1,False,False
6da026a83b88bfac3a387d1c0fbdafbeecde06ddc57838c9272274f741c91e8b,conv-41,45,6da026a83b88bfac3a387d1c0fbdafbeecde06ddc57838c9272274f741c91e8b,712aa3970e2725fb94e6e2b43e40408c36f8ccbda76c1a01acb95e00e2601255,fae79dd17a532c5f5ad78964ac1082c76e2939e8e7cb63351e2c80b7570371a9,19,20,80,0,0,0,-0.023122131824493408,-0.045633286237716675,0.37815433740615845,0.22094420696559705,0.8990553617477417,0.778296434879303,-103.0,-132.94736842105263,99.0,79.15,3,-1,82,-0.15,-0.04105263157894737,c4bf69d7d06891f87c346b585f431847a897b337b49dbe2e45e05f88e593b64e,ac74b05d9739f8ce96af319aa8b722bc7dd41630b1488048ce17f47a3131b9f0,other,tie,0,False,False
d54df10c31add8383650883acb172c5850b29c2b9dc1ef2ae5940b35a3e83438,conv-41,46,d54df10c31add8383650883acb172c5850b29c2b9dc1ef2ae5940b35a3e83438,43799eba1684fead07e95f3b4ce28035641deb6f4ec6139385f26d893ad7f015,e9e50065d0d815cbbeeebeb09e3b2a23d7f4150e59b462cbae4a97baa4df0ace,13,12,79,0,0,0,-0.017316728830337524,-0.03409677743911743,0.29992562532424927,0.20073618338658258,0.8196918368339539,0.7678347826004028,-92.0,-109.6923076923077,87.0,77.08333333333333,1,1,24,-0.09,-0.04846153846153846,6c16f32fb892ddbc30e3e5634c866df598de30e09a47b7163d028d1bcce553d7,eea9e6707ae9d108aa5e55b0e0aec01be4404fd927c1b9aa99b2ac025da3fc9e,targeted,tie,0,True,True
7bd438c071e4c5b103b838c41f3025f9860b7a02435a68d29ec5a469e4dd5539,conv-41,47,7bd438c071e4c5b103b838c41f3025f9860b7a02435a68d29ec5a469e4dd5539,97e3ee02ca174fcb5354cf534672a8b0fdd3de3ba6331d575800b49fe6c5772b,2d3926359c6e1cb2c1b2b339d2056a1ffc3300a573f00afddfb4e1cb5f8223fa,15,16,83,0,0,0,-0.025311589241027832,-0.03574252128601074,0.3386632204055786,0.2124844233194987,0.8862798810005188,0.7935368791222572,-100.0,-119.8,99.0,83.875,1,-1,86,-0.06,-0.04400000000000001,7e400493e1f8e110a1b73d407bc503727fec99b6df5446d27f7a5b721cbd09a8,735841b1ccd3a563b94e9e7a0deb14f821ea0ebc16b2234172b4412cbdc5b478,breadth,tie,0,True,True
4de283812cb3f56873eb3575aaa4e27b01d9a8110b63895a26198ed73ff9e5bd,conv-41,48,4de283812cb3f56873eb3575aaa4e27b01d9a8110b63895a26198ed73ff9e5bd,ca17c7688296640b5b9207b0290b6b1794f20e515a4aa10306e0d20da9a66ddd,8fc339fbdb499086e68427f2328ccec879eb2cfbdef21d66d2c57e07e9c44777,17,15,75,0,0,0,-0.02699756622314453,-0.046091705560684204,0.3599666953086853,0.21332777247709386,0.913925051689148,0.7867626587549845,-91.0,-114.05882352941177,86.0,69.13333333333334,1,2,81,-0.06,-0.042352941176470586,b332250b285864e5fca8925845e8a2e32c94fe270bdda8840c5d0ecd1e1a6774,de0e55c72bbd091e7b47f3683aa945ac7e131a9a69745c08c966df42149dd504,targeted,tie,0,True,True
e505da2bc76956b68978e99a9cbb2341546fac718a3e66432552bfe3198265e8,conv-41,49,e505da2bc76956b68978e99a9cbb2341546fac718a3e66432552bfe3198265e8,20c698ba29bf544fb62128af7177e528d3f475662fbddc64685bc336e4dbefcf,9efdffd31a424a921de48529860da9a9c1d54059b51d054eb767d96e59b4ef76,15,14,75,0,0,0,-0.04664430022239685,-0.04161304235458374,0.38278669118881226,0.24465862115224202,0.913925051689148,0.7746810785361699,-90.0,-113.53333333333333,89.0,73.92857142857143,2,1,-34,-0.09,-0.04200000000000001,181e2696c54db3a37a848421bd61d2caa5046ea51033b3dc68115f51812dcb5c,aacde86a86b53495c886295314c465bff2a5c98b5c67b642b1e89d9fdfe3d04e,other,gain,1,False,True
853b1a5bba5cc02977de8dcaa4200d5e556cb34d1afc5e3ec149bb772790592c,conv-41,50,853b1a5bba5cc02977de8dcaa4200d5e556cb34d1afc5e3ec149bb772790592c,0fe24688537ec1ec08f91b8af206d370ea93928b9d4bb05559b37d47bb02bd00,47fb8af6602697ff8a10a5fb9571bf0ba272bf6406a59927238e5e8a0ccbe844,15,18,88,0,0,0,-0.020566195249557495,-0.04432708024978638,0.40100765228271484,0.21007407903671266,0.8446337580680847,0.7892748216787974,-109.0,-140.33333333333334,107.0,89.0,1,-3,-21,-0.06,-0.04200000000000001,cc0f2b7067af957251ba161477f8e2703d43088d8f999332abd57df111afe014,e6898cbeabe95954033f41e39d22e68e4ddae20167d005facbb629efc8a1fb24,breadth,tie,0,False,False
ed85a0861644c76347898dc8938873cba51825c55222a80bd4e279de962228f1,conv-41,51,ed85a0861644c76347898dc8938873cba51825c55222a80bd4e279de962228f1,9f57edb134e8dce3d61fc3c0552ee3663a14fbe8298e64ec2b1e91f1ab0aa21e,4829b653d8b3030457c282b7f1b842113e987e6107fa3a600f30d335f6b0ce92,11,12,74,0,0,0,-0.04438817501068115,-0.04354998469352722,0.3435993194580078,0.27129158106717194,0.8331654667854309,0.7594652573267618,-86.0,-105.9090909090909,85.0,68.58333333333333,1,-1,29,-0.18,-0.049090909090909095,fc65d91d1c22d4d789c07a589802bc27dbaf2da242cefb9eaeb5b3628d223273,30851938f95c320048a6c51794d4289e1864d7f305d595d6a6fa00670bf1e484,targeted,tie,0,True,True
2544306faeda7f2ba0eee26fd31025c8085fb5d6fec38eb4e8145e8b0e4203f3,conv-41,52,2544306faeda7f2ba0eee26fd31025c8085fb5d6fec38eb4e8145e8b0e4203f3,d22cd3667e90b372de0446eb763930a4cf11e0b3f8d06b5e7a9d3e9fb31a2059,054511b996cd2a6e66b39a92019e79920b212cfeed473b65f725e0098ee34740,12,13,89,0,0,0,-0.020566463470458984,-0.02781769633293152,0.2878936529159546,0.204891969760259,0.878171443939209,0.8094896032260015,-103.0,-123.5,101.0,86.84615384615384,2,-1,-26,-0.06,-0.037500000000000006,ea9de830c59aa8046b513492a5069d4059a487a4e563a42422888e26c0cbe975,db34877011f3686c87ea260eb34a8212f7ea5985eb599419657f2d26f66c5b57,other,tie,0,True,True
644f79433b710e953085edf52502a7eb1aa35aac8e0ef030a494840311b81a16,conv-41,53,644f79433b710e953085edf52502a7eb1aa35aac8e0ef030a494840311b81a16,12780b12cb2226746520ad5be75973e81cfb778fe8549d9821d4d7a3b4a3680e,0edfbb9a4b6b061bba92ad1dc0441d0a1ff7b44bc4f03c16ce282235e31cd45e,18,16,68,0,0,0,-0.030010610818862915,-0.03418451547622681,0.3941572308540344,0.2578573226928711,0.8278155326843262,0.782645907253027,-85.0,-121.77777777777777,86.0,63.6875,4,2,0,-0.12,-0.03333333333333333,b6a82c2eab3acda85ae7e9d6321d7be50fe13198c792398038278bf76017df5f,eec2f19c1575afd9d46c071fe7b2af39b4be025ff4b1decde262158b17d12a4a,targeted,tie,0,True,True
fde103aad1340892037fcc64cb0dd11bdfbde5366f53456a82a6c12b388395c2,conv-41,54,fde103aad1340892037fcc64cb0dd11bdfbde5366f53456a82a6c12b388395c2,29052bf6f2ea8afc46814ac7edcc8f415ba459330c3c9dd6969e115ec8ff2474,7b61a69bb0af104787cc900b1473466e39dd9dd9abcdd683e004bb715bd7c7ae,13,14,75,0,0,0,-0.027408897876739502,-0.044969022274017334,0.3348064422607422,0.25869187941918004,0.8858364224433899,0.7788050855909076,-93.0,-127.76923076923077,147.0,79.71428571428571,2,-1,-10,-0.18,-0.05076923076923076,57cb78d9a8700d5254f53691ff26acf59bb2bbad1d2695b95514839c52b4bbf1,dc230e3cd7c37827068c5943ba8922bf52d95128f5d52fb28e8645597ea72a29,targeted,tie,0,True,True
4358f8501a3684c87744fe48602cbcc87fb86c10ac257bf0aa23df016cefa743,conv-41,55,4358f8501a3684c87744fe48602cbcc87fb86c10ac257bf0aa23df016cefa743,1d152fa0fce5896a91f548d7b8a29f09741c22b9fa46d0603b9853c27d7edb90,0f6f91b865c1a62ddfa85c9d9b06f2c4d6db43719464b3834a7408f3f1680689,13,13,72,0,0,0,-0.04778146743774414,-0.022230327129364014,0.3663176894187927,0.2809564792192899,0.8534063100814819,0.774821570286384,-85.0,-103.46153846153847,86.0,65.38461538461539,3,0,34,-0.15,-0.03461538461538462,d4f7248959751b17f2d7d3a760a579c652197af8c0337c2231bf6829d5ea29a5,f860c599e9223097132c622184db291c0a90fc3f44eb3610e354de23901e2787,targeted,tie,0,True,True
eda7e8b953b0f606cd47ed34c7e4bf76c13701523a97e87fd6a80f7a0372e6be,conv-41,56,eda7e8b953b0f606cd47ed34c7e4bf76c13701523a97e87fd6a80f7a0372e6be,31a1c9ab3e2fabf4589e28e077078fcf2af8f790c187b0eb7a6f069db149cef8,d56de00e6030bfae7a5035df19c968f10ae9d1f4bb5dc7c904bae57210a6f87c,14,14,73,0,0,0,-0.034849584102630615,-0.031116068363189697,0.28762269020080566,0.22532692125865392,0.8662508130073547,0.793223283120564,-89.0,-111.64285714285714,84.0,69.5,2,0,50,-0.18,-0.038571428571428576,bc430a52ac972d69552399542570704ba156d837c332e113eecf0f0cecbb0731,e4d250ae610054aa0a1fc601abe7d2714d467ac8418b3e552d2f07b2c2341fa3,other,tie,0,True,True
f11c3b1230a291917550f165d7b871245d661f68ad8d73f88f02321df54be698,conv-41,57,f11c3b1230a291917550f165d7b871245d661f68ad8d73f88f02321df54be698,4c223f4015f7c482f40d35d2309460acdfbfae6c390c90145dd15b4fcf310016,5cb664b84137301b458db45b15d0eb97cded6c4b231e3244c7f36ea0f8480952,15,17,78,0,0,0,-0.011919170618057251,-0.03709438443183899,0.3469398021697998,0.2262956698735555,0.8519249558448792,0.7923378979458529,-95.0,-118.93333333333334,94.0,78.17647058823529,2,-2,-1,-0.06,-0.03600000000000001,62df22747c16d25cbd57d4bd3af9cc8f44183c952d735149636529e78ed7e8a8,3c799c6ae848b691bc91cc51c1d9d7be49bc8617b719773540ad3add0c81ffe6,breadth,tie,0,True,True
f753fc0d2d06e3cd8f2f4564e06bd0bcfebb06d401c129b0f5111bd1a8b0b5f6,conv-41,58,f753fc0d2d06e3cd8f2f4564e06bd0bcfebb06d401c129b0f5111bd1a8b0b5f6,c58ad1624f85a9009a5d4460b0ad5c246547b7410bbfdfb43c2f6c57b7950b1e,ee14c64fdfff9697e471cf4c54d67555e7b47124894e2a5e73ef016a2aa4750a,13,14,87,0,0,0,-0.02729243040084839,-0.02421984076499939,0.35328054428100586,0.25758838195067185,0.884310781955719,0.7855330918516431,-101.0,-117.23076923076923,98.0,80.92857142857143,1,-1,7,-0.06,-0.04615384615384616,defbf87718c39d745b8eb64bee56a468d9d6212f5ddd501bb5c38500a608e4ac,8b448d1602a60d36e092ec25e30078dd27adef181c9816e5f8bffc9fb17d89e8,targeted,tie,0,True,True
fc4882f964f7cd3ae740ce30a21f3ddaa77f0a527644fd7f2d4002e3ae019122,conv-41,59,fc4882f964f7cd3ae740ce30a21f3ddaa77f0a527644fd7f2d4002e3ae019122,1023ca70670cffc706a9c9c413692e922400a0d487841f31379b512ff80217ed,b1e262ddcc9c54ad35a42e09936b617fee375d8d4c185da6ad3747506365dec1,16,20,78,0,0,0,-0.029236048460006714,-0.036741793155670166,0.32958316802978516,0.2288777381181717,0.913925051689148,0.7968030035495758,-99.0,-121.75,105.0,81.6,5,-4,10,-0.06,-0.028124999999999997,28fe48b7a92fe2cf728a6c95ce4218f4c9c892dc3aacc53250bd4f535f3ceb6a,d5b93f3f2f950f0b3f173a82e173b682092e9099048c675a40ccabedc5d3e635,targeted,tie,0,True,True
f1c0b0f12a2280f8f43f42f8534401f7b48ead26d2ebe6bfefd600f524611d8c,conv-41,60,f1c0b0f12a2280f8f43f42f8534401f7b48ead26d2ebe6bfefd600f524611d8c,d265efc8dfbfe3c7c0fd1b6cba9e70b240a2666d414a0017370496fa940141cb,8d60cbdf597895e9acb9f3f0d6fa1e7f0d42dcf0c0e757d94b9dae0b92b4a5a0,11,13,91,0,0,0,-0.03212997317314148,0.11781194806098938,0.3077854514122009,0.20793450420553033,0.9192120432853699,0.7928197383880615,-106.0,-127.81818181818181,326.0,103.53846153846153,1,-2,-20,-0.06,-0.035454545454545454,10d4b1e084bca3837b13a70c3d784b125e8306dd3ded7a453208bc5630b61be1,d8484d1a1ed146d46b5491845a737c152a3122cf4b4b2d99e4dbd9938285842f,other,tie,0,True,True
1bf4b1a43a96f041c6fed125e6fdb3515edb1116ff544f1c9bf0e9120ce6cc10,conv-41,61,1bf4b1a43a96f041c6fed125e6fdb3515edb1116ff544f1c9bf0e9120ce6cc10,3174be1b9bd8d53383d10ec9310c27616094e06345e47ccfb7e688eafc356852,f44ac3b3472b55ddf359097c225a093f53732e4c805a1c9740115ca6b4419776,11,12,85,0,0,0,-0.02103787660598755,-0.02939954400062561,0.35328054428100586,0.24089110981334338,0.9208327531814575,0.8016404360532761,-98.0,-116.0,93.0,81.5,2,-1,-52,-0.21,-0.05727272727272728,36d93b76113ff436fca2d3dc6000320c5c7c072211eb585790088bf31f8c9eb0,64ed9aa6749cb2d94f5c4805c82666d1a37d78c818cea373bfb1121d1045a1c1,targeted,tie,0,True,True
09df81f87bcdca0df41477b270ff97f1c52fbbcfeec8beafd3dcc7ef096a7520,conv-41,62,09df81f87bcdca0df41477b270ff97f1c52fbbcfeec8beafd3dcc7ef096a7520,c692240abaa774b56d0839419cee8acaf8f8fb376d4e7e1a6087d8121be6d1b5,04b7dec0b8a14b2c474665ce01707153d852db45cbbaa13d5ad54470393e57a4,14,13,73,0,0,0,-0.04329252243041992,-0.03647318482398987,0.3532991409301758,0.2561661515917097,0.8519249558448792,0.7758432718423697,-89.0,-110.64285714285714,85.0,69.92307692307692,2,1,-19,-0.24,-0.05357142857142857,3f3ebfe03beaa28e909ecbae26e1aefd3ed79d3984c58c83d4feeacc80ac923d,360bf96784f60639ed630f6d0a6cc89233c60520fd8e97ac865f6efce8d02881,other,tie,0,True,True
397ea0643550176f236a8b1a457e09e1b07aa52a65eaaafb27f3d0f14db35506,conv-41,63,397ea0643550176f236a8b1a457e09e1b07aa52a65eaaafb27f3d0f14db35506,0ce92717568a21f61de03ee6824703969268a6f0923e3089c96af59446b312c2,9bc8184acb3c6770ef9863fa9b496c87731ebd0f7485c9addfe0b8fc97f0fc4c,8,10,86,0,0,0,-0.018752753734588623,-0.016860991716384888,0.3738834857940674,0.24463866651058197,0.9208327531814575,0.7966003835201263,-101.0,-112.5,96.0,86.9,1,-2,12,-0.21,-0.06375,af3c9b2697cd74f1299778d1fd9b47d45bbe238357514de39d3f30646c8da82a,aa2aa5980f3b6d7e137eeff9e70ff0024645250ce5654fdbff9943907675d634,other,tie,0,True,True
dff55266ed616bab2ffb373acfd24da39c694ba3c4a791ad3522585f1e73f513,conv-41,64,dff55266ed616bab2ffb373acfd24da39c694ba3c4a791ad3522585f1e73f513,194400b95e00a681e7359ce6f96a55dbc132b25f9df008e37936217c7c036d15,b61c0fa29e43da823acca1e5fe1df51dafc886dc2c505f7ab06066d941ac3124,16,15,84,0,0,0,-0.03654935956001282,-0.0348547101020813,0.35328054428100586,0.24577869474887848,0.8644784688949585,0.789139982064565,-100.0,-119.25,101.0,80.4,1,1,25,-0.09,-0.041249999999999995,5f30487527c8d532f3b0cd5baec495674a10126b5003fef91554d12f1079ede3,34b2d8e2f7d9e192b5382f40d8f1e2fd818df08e67badc1b9a983adc849b0dd1,breadth,gain,3,False,False
22cf8672e0fc3fa8e5b1e4b552d3109dc0471e32bafae80ef4a3b40f9c233488,conv-41,65,22cf8672e0fc3fa8e5b1e4b552d3109dc0471e32bafae80ef4a3b40f9c233488,5c6842977c90581ebeb94b70d4cb5e0654a087f34da68d13506bb16701a3e7a8,86c3f8d8367bfd410a667a151eea0a58a905485a396acb5c4d195ced008daaac,16,17,75,0,0,0,-0.033367425203323364,-0.08551573753356934,0.40327388048171997,0.25678373873233795,0.8851320743560791,0.7873950425316306,-91.0,-138.125,89.0,67.3529411764706,2,-1,-2,-0.27,-0.058125,d994c5dbf79b3037e45ce749cb2f63074d734415df8d7065ee488748b1611b00,891fa05eb8cc1343e82d1fb2792c27acba3f0a89b7717dfaf34f698f506e473e,targeted,tie,0,True,True
d4b4a0534bdf2a81b8adad628e52ff14803cab16cf7e283918d7a8342b2f2afc,conv-41,66,d4b4a0534bdf2a81b8adad628e52ff14803cab16cf7e283918d7a8342b2f2afc,7fe171b92a0ed696444b483a88807d31018000fd3ef2ec00653e10ba0d444637,bc54c6d66f1d9768c8bd004d513503fe0bbce878b2792de0fb6bc9098712995f,11,12,73,0,0,0,-0.05573475360870361,-0.15976285934448242,0.34773868322372437,0.26408023183996027,0.8405764102935791,0.7814212640126547,-88.0,-134.72727272727272,94.0,70.33333333333333,5,-1,-3,-0.3,-0.040909090909090916,7f71270f2886f58ad0db19a422a14f9f8b8859f20e5dcc4a636d1d44ee070920,d66cb6069bbe897fc26bb903d87259049aac11a7124e4b05c3948e26c31a42f6,targeted,tie,0,True,True
65e35876b1cae9a07876324abe1665f3449213ee2d5cb9f48ac51e64c5dd7bc3,conv-41,67,65e35876b1cae9a07876324abe1665f3449213ee2d5cb9f48ac51e64c5dd7bc3,eb81770a0f7e669d9a4cd68f1c25260fc50e90b772d9d8398df159d4c169bb70,aef59f91a4ad16a56e43ed5744f4c4df0a3c8d7c29934ffafd44e11ff6c5df33,16,16,72,0,0,0,-0.034168630838394165,0.04241266846656799,0.32033461332321167,0.22810041904449463,0.913925051689148,0.8036397993564606,-89.0,-111.875,229.0,80.25,5,0,-92,-0.06,-0.024375,66b4152210204f50f7cb731946339920fcd6c9df8d0a9fd36b822d05fc49492d,fc62a9a8d143e577d5cff41959a920990c70b66428d968d843b2c743b04972ef,targeted,tie,0,True,True
5db7b8fe13157f59554ef51ca3889feed0191543f78d150c827404b4491eccc9,conv-41,68,5db7b8fe13157f59554ef51ca3889feed0191543f78d150c827404b4491eccc9,0c37dcce8f87fac013f241621e302599f6818e70c4fd884c25554049de3ddfb0,19211be89c05a19063fbff48a310aee583ff8ac16d0eada973114806b8f32f80,10,11,84,0,0,0,-0.036561042070388794,-0.044167548418045044,0.40054184198379517,0.21627613306045532,0.8644784688949585,0.781021383675662,-100.0,-119.1,95.0,73.18181818181819,1,-1,24,-0.09,-0.045,b8bc0e905715cdbcf2ab7bb2f8defeee076ab3e3512ad83c6b44d734c8e64455,0334e2eb8d0668577e748e9e0d3bc7a8bd4aa6ca23d1f56e11702f1aa42bbc38,targeted,tie,0,True,True
