0.00.084.672 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.134.732 W srv  llama_server: -----------------
0.00.134.737 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.134.737 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.134.738 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.134.738 W srv  llama_server: -----------------
0.00.142.362 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.848.505 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.517 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.531 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.848.536 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.848.541 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.848.558 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.848.563 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.567 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.572 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.848.577 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.848.582 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.848.588 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.848.594 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.848.599 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.848.614 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.335.429 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.06.339.651 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.339.666 I srv  llama_server: model loaded
0.06.339.668 I srv  llama_server: listening on http://127.0.0.1:8097
0.20.914.694 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
2.57.157.156 I slot print_timing: id  0 | task 666 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.52 s / 3623.37 tokens per second
2.57.453.246 I slot print_timing: id  0 | task 666 | prompt processing, n_tokens =  17377, progress = 0.97, t =   4.82 s / 3606.80 tokens per second
2.57.626.303 I slot print_timing: id  0 | task 666 | prompt processing, n_tokens =  17889, progress = 1.00, t =   4.99 s / 3584.32 tokens per second
2.57.735.320 I slot print_timing: id  0 | task 666 | prompt eval time =    5078.08 ms / 17893 tokens (    0.28 ms per token,  3523.58 tokens per second)
2.57.735.325 I slot print_timing: id  0 | task 666 |        eval time =      21.84 ms /     2 tokens (   10.92 ms per token,    91.57 tokens per second)
2.57.735.326 I slot print_timing: id  0 | task 666 |       total time =    5099.92 ms / 17895 tokens
2.57.735.326 I slot print_timing: id  0 | task 666 |    graphs reused =        475
2.57.735.497 I slot      release: id  0 | task 666 | stop processing: n_tokens = 17894, truncated = 0
2.57.765.215 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
2.57.765.686 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.377 MiB)
2.57.918.873 I slot launch_slot_: id  0 | task 679 | processing task, is_child = 0
3.01.236.681 I slot print_timing: id  0 | task 679 | prompt processing, n_tokens =  12288, progress = 0.67, t =   3.32 s / 3703.68 tokens per second
3.01.829.325 I slot print_timing: id  0 | task 679 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.91 s / 3666.09 tokens per second
3.02.438.644 I slot print_timing: id  0 | task 679 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.52 s / 3624.98 tokens per second
3.02.863.659 I slot print_timing: id  0 | task 679 | prompt processing, n_tokens =  17695, progress = 0.97, t =   4.94 s / 3578.53 tokens per second
3.03.002.364 I slot print_timing: id  0 | task 679 | prompt processing, n_tokens =  18207, progress = 1.00, t =   5.08 s / 3581.61 tokens per second
3.03.133.998 I slot print_timing: id  0 | task 679 | prompt eval time =    5176.63 ms / 18211 tokens (    0.28 ms per token,  3517.92 tokens per second)
3.03.134.005 I slot print_timing: id  0 | task 679 |        eval time =      38.47 ms /     3 tokens (   12.82 ms per token,    77.99 tokens per second)
3.03.134.006 I slot print_timing: id  0 | task 679 |       total time =    5215.10 ms / 18214 tokens
3.03.134.006 I slot print_timing: id  0 | task 679 |    graphs reused =        476
3.03.134.184 I slot      release: id  0 | task 679 | stop processing: n_tokens = 18213, truncated = 0
3.03.171.569 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.03.172.375 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.393 MiB)
3.03.328.428 I slot launch_slot_: id  0 | task 693 | processing task, is_child = 0
3.06.657.790 I slot print_timing: id  0 | task 693 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3690.82 tokens per second
3.07.252.704 I slot print_timing: id  0 | task 693 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.92 s / 3653.18 tokens per second
3.07.860.954 I slot print_timing: id  0 | task 693 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3614.78 tokens per second
3.08.253.269 I slot print_timing: id  0 | task 693 | prompt processing, n_tokens =  17495, progress = 0.97, t =   4.92 s / 3552.42 tokens per second
3.08.376.846 I slot print_timing: id  0 | task 693 | prompt processing, n_tokens =  18007, progress = 1.00, t =   5.05 s / 3566.88 tokens per second
3.08.504.143 I slot print_timing: id  0 | task 693 | prompt eval time =    5136.33 ms / 18011 tokens (    0.29 ms per token,  3506.59 tokens per second)
3.08.504.148 I slot print_timing: id  0 | task 693 |        eval time =      39.35 ms /     3 tokens (   13.12 ms per token,    76.24 tokens per second)
3.08.504.149 I slot print_timing: id  0 | task 693 |       total time =    5175.68 ms / 18014 tokens
3.08.504.149 I slot print_timing: id  0 | task 693 |    graphs reused =        477
3.08.504.334 I slot      release: id  0 | task 693 | stop processing: n_tokens = 18013, truncated = 0
3.08.537.669 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.08.538.619 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1053.157 MiB)
3.08.700.613 I slot launch_slot_: id  0 | task 707 | processing task, is_child = 0
3.12.020.013 I slot print_timing: id  0 | task 707 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.32 s / 3701.90 tokens per second
3.12.626.076 I slot print_timing: id  0 | task 707 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3652.08 tokens per second
3.13.220.120 I slot print_timing: id  0 | task 707 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.52 s / 3625.20 tokens per second
3.13.619.830 I slot print_timing: id  0 | task 707 | prompt processing, n_tokens =  17504, progress = 0.97, t =   4.92 s / 3558.31 tokens per second
3.13.751.922 I slot print_timing: id  0 | task 707 | prompt processing, n_tokens =  18016, progress = 1.00, t =   5.05 s / 3566.62 tokens per second
3.15.510.438 I slot print_timing: id  0 | task 707 | prompt eval time =    5129.75 ms / 18020 tokens (    0.28 ms per token,  3512.84 tokens per second)
3.15.510.442 I slot print_timing: id  0 | task 707 |        eval time =    1680.05 ms /   120 tokens (   14.00 ms per token,    71.43 tokens per second)
3.15.510.443 I slot print_timing: id  0 | task 707 |       total time =    6809.80 ms / 18140 tokens
3.15.510.443 I slot print_timing: id  0 | task 707 |    graphs reused =        595
3.15.510.621 I slot      release: id  0 | task 707 | stop processing: n_tokens = 18139, truncated = 0
3.15.537.626 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.15.538.268 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1053.855 MiB)
3.15.693.497 I slot launch_slot_: id  0 | task 838 | processing task, is_child = 0
3.19.032.086 I slot print_timing: id  0 | task 838 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3680.63 tokens per second
3.19.626.543 I slot print_timing: id  0 | task 838 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3645.03 tokens per second
3.20.220.996 I slot print_timing: id  0 | task 838 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3618.79 tokens per second
3.20.626.446 I slot print_timing: id  0 | task 838 | prompt processing, n_tokens =  17507, progress = 0.97, t =   4.93 s / 3549.01 tokens per second
3.20.752.107 I slot print_timing: id  0 | task 838 | prompt processing, n_tokens =  18019, progress = 1.00, t =   5.06 s / 3562.06 tokens per second
3.20.877.635 I slot print_timing: id  0 | task 838 | prompt eval time =    5144.28 ms / 18023 tokens (    0.29 ms per token,  3503.50 tokens per second)
3.20.877.640 I slot print_timing: id  0 | task 838 |        eval time =      39.84 ms /     3 tokens (   13.28 ms per token,    75.31 tokens per second)
3.20.877.641 I slot print_timing: id  0 | task 838 |       total time =    5184.12 ms / 18026 tokens
3.20.877.642 I slot print_timing: id  0 | task 838 |    graphs reused =        596
3.20.877.826 I slot      release: id  0 | task 838 | stop processing: n_tokens = 18025, truncated = 0
3.20.906.043 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.20.906.586 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.775 MiB)
3.21.069.932 I slot launch_slot_: id  0 | task 852 | processing task, is_child = 0
3.24.404.600 I slot print_timing: id  0 | task 852 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3684.97 tokens per second
3.25.003.117 I slot print_timing: id  0 | task 852 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3644.92 tokens per second
3.25.605.584 I slot print_timing: id  0 | task 852 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3612.30 tokens per second
3.26.001.817 I slot print_timing: id  0 | task 852 | prompt processing, n_tokens =  17510, progress = 0.97, t =   4.93 s / 3550.40 tokens per second
3.26.127.286 I slot print_timing: id  0 | task 852 | prompt processing, n_tokens =  18022, progress = 1.00, t =   5.06 s / 3563.55 tokens per second
3.26.234.506 I slot print_timing: id  0 | task 852 | prompt eval time =    5142.77 ms / 18026 tokens (    0.29 ms per token,  3505.11 tokens per second)
3.26.234.512 I slot print_timing: id  0 | task 852 |        eval time =      21.76 ms /     2 tokens (   10.88 ms per token,    91.91 tokens per second)
3.26.234.512 I slot print_timing: id  0 | task 852 |       total time =    5164.53 ms / 18028 tokens
3.26.234.513 I slot print_timing: id  0 | task 852 |    graphs reused =        596
3.26.234.686 I slot      release: id  0 | task 852 | stop processing: n_tokens = 18027, truncated = 0
3.26.265.790 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.26.266.658 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1043.656 MiB)
3.26.420.436 I slot launch_slot_: id  0 | task 865 | processing task, is_child = 0
3.29.750.834 I slot print_timing: id  0 | task 865 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.33 s / 3689.67 tokens per second
3.30.345.138 I slot print_timing: id  0 | task 865 | prompt processing, n_tokens =  14336, progress = 0.81, t =   3.92 s / 3652.78 tokens per second
3.30.954.416 I slot print_timing: id  0 | task 865 | prompt processing, n_tokens =  16384, progress = 0.93, t =   4.53 s / 3613.62 tokens per second
3.31.236.075 I slot print_timing: id  0 | task 865 | prompt processing, n_tokens =  17187, progress = 0.97, t =   4.82 s / 3569.01 tokens per second
3.31.374.180 I slot print_timing: id  0 | task 865 | prompt processing, n_tokens =  17699, progress = 1.00, t =   4.95 s / 3572.87 tokens per second
3.31.481.966 I slot print_timing: id  0 | task 865 | prompt eval time =    5038.94 ms / 17703 tokens (    0.28 ms per token,  3513.24 tokens per second)
3.31.481.972 I slot print_timing: id  0 | task 865 |        eval time =      22.56 ms /     2 tokens (   11.28 ms per token,    88.65 tokens per second)
3.31.481.973 I slot print_timing: id  0 | task 865 |       total time =    5061.50 ms / 17705 tokens
3.31.481.973 I slot print_timing: id  0 | task 865 |    graphs reused =        596
3.31.482.154 I slot      release: id  0 | task 865 | stop processing: n_tokens = 17704, truncated = 0
3.31.524.957 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.31.525.432 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.443 MiB)
3.31.685.231 I slot launch_slot_: id  0 | task 878 | processing task, is_child = 0
3.35.017.682 I slot print_timing: id  0 | task 878 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3687.41 tokens per second
3.35.626.657 I slot print_timing: id  0 | task 878 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3637.29 tokens per second
3.36.219.759 I slot print_timing: id  0 | task 878 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3613.19 tokens per second
3.36.607.728 I slot print_timing: id  0 | task 878 | prompt processing, n_tokens =  17501, progress = 0.97, t =   4.92 s / 3555.33 tokens per second
3.36.735.916 I slot print_timing: id  0 | task 878 | prompt processing, n_tokens =  18013, progress = 1.00, t =   5.05 s / 3566.47 tokens per second
3.36.841.189 I slot print_timing: id  0 | task 878 | prompt eval time =    5134.00 ms / 18017 tokens (    0.28 ms per token,  3509.35 tokens per second)
3.36.841.194 I slot print_timing: id  0 | task 878 |        eval time =      21.93 ms /     2 tokens (   10.97 ms per token,    91.18 tokens per second)
3.36.841.195 I slot print_timing: id  0 | task 878 |       total time =    5155.93 ms / 18019 tokens
3.36.841.196 I slot print_timing: id  0 | task 878 |    graphs reused =        596
3.36.841.375 I slot      release: id  0 | task 878 | stop processing: n_tokens = 18018, truncated = 0
3.36.862.161 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.36.862.636 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1043.357 MiB)
3.37.016.883 I slot launch_slot_: id  0 | task 891 | processing task, is_child = 0
3.40.344.883 I slot print_timing: id  0 | task 891 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3692.34 tokens per second
3.40.939.726 I slot print_timing: id  0 | task 891 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.92 s / 3654.51 tokens per second
3.41.549.311 I slot print_timing: id  0 | task 891 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3614.86 tokens per second
3.41.943.260 I slot print_timing: id  0 | task 891 | prompt processing, n_tokens =  17494, progress = 0.97, t =   4.93 s / 3551.10 tokens per second
3.42.079.408 I slot print_timing: id  0 | task 891 | prompt processing, n_tokens =  18006, progress = 1.00, t =   5.06 s / 3556.74 tokens per second
3.42.195.427 I slot print_timing: id  0 | task 891 | prompt eval time =    5139.23 ms / 18010 tokens (    0.29 ms per token,  3504.41 tokens per second)
3.42.195.434 I slot print_timing: id  0 | task 891 |        eval time =      39.28 ms /     3 tokens (   13.09 ms per token,    76.37 tokens per second)
3.42.195.435 I slot print_timing: id  0 | task 891 |       total time =    5178.52 ms / 18013 tokens
3.42.195.435 I slot print_timing: id  0 | task 891 |    graphs reused =        597
3.42.195.614 I slot      release: id  0 | task 891 | stop processing: n_tokens = 18012, truncated = 0
3.42.218.923 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.42.219.699 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1053.955 MiB)
3.42.382.393 I slot launch_slot_: id  0 | task 905 | processing task, is_child = 0
3.45.704.858 I slot print_timing: id  0 | task 905 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.32 s / 3698.49 tokens per second
3.46.314.093 I slot print_timing: id  0 | task 905 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3646.28 tokens per second
3.46.908.343 I slot print_timing: id  0 | task 905 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3620.04 tokens per second
3.47.317.682 I slot print_timing: id  0 | task 905 | prompt processing, n_tokens =  17508, progress = 0.97, t =   4.94 s / 3547.53 tokens per second
3.47.438.827 I slot print_timing: id  0 | task 905 | prompt processing, n_tokens =  18020, progress = 1.00, t =   5.06 s / 3563.79 tokens per second
3.47.570.854 I slot print_timing: id  0 | task 905 | prompt eval time =    5149.78 ms / 18024 tokens (    0.29 ms per token,  3499.95 tokens per second)
3.47.570.859 I slot print_timing: id  0 | task 905 |        eval time =      38.65 ms /     3 tokens (   12.88 ms per token,    77.62 tokens per second)
3.47.570.860 I slot print_timing: id  0 | task 905 |       total time =    5188.44 ms / 18027 tokens
3.47.570.861 I slot print_timing: id  0 | task 905 |    graphs reused =        598
3.47.571.036 I slot      release: id  0 | task 905 | stop processing: n_tokens = 18026, truncated = 0
3.47.602.404 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.47.602.884 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.310 MiB)
3.47.758.263 I slot launch_slot_: id  0 | task 919 | processing task, is_child = 0
3.51.094.257 I slot print_timing: id  0 | task 919 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3683.49 tokens per second
3.51.688.262 I slot print_timing: id  0 | task 919 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3647.86 tokens per second
3.52.299.148 I slot print_timing: id  0 | task 919 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3608.13 tokens per second
3.52.688.502 I slot print_timing: id  0 | task 919 | prompt processing, n_tokens =  17502, progress = 0.97, t =   4.93 s / 3549.95 tokens per second
3.52.814.163 I slot print_timing: id  0 | task 919 | prompt processing, n_tokens =  18014, progress = 1.00, t =   5.06 s / 3562.98 tokens per second
3.52.952.670 I slot print_timing: id  0 | task 919 | prompt eval time =    5141.95 ms / 18018 tokens (    0.29 ms per token,  3504.12 tokens per second)
3.52.952.677 I slot print_timing: id  0 | task 919 |        eval time =      52.44 ms /     4 tokens (   13.11 ms per token,    76.28 tokens per second)
3.52.952.677 I slot print_timing: id  0 | task 919 |       total time =    5194.38 ms / 18022 tokens
3.52.952.678 I slot print_timing: id  0 | task 919 |    graphs reused =        600
3.52.952.856 I slot      release: id  0 | task 919 | stop processing: n_tokens = 18021, truncated = 0
3.52.984.176 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.52.985.127 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1051.496 MiB)
3.53.151.781 I slot launch_slot_: id  0 | task 934 | processing task, is_child = 0
3.56.484.781 I slot print_timing: id  0 | task 934 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3686.80 tokens per second
3.57.079.436 I slot print_timing: id  0 | task 934 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3650.08 tokens per second
3.57.673.747 I slot print_timing: id  0 | task 934 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.52 s / 3623.22 tokens per second
3.58.096.209 I slot print_timing: id  0 | task 934 | prompt processing, n_tokens =  17639, progress = 0.97, t =   4.94 s / 3567.47 tokens per second
3.58.236.407 I slot print_timing: id  0 | task 934 | prompt processing, n_tokens =  18151, progress = 1.00, t =   5.08 s / 3569.80 tokens per second
3.58.405.934 I slot print_timing: id  0 | task 934 | prompt eval time =    5173.68 ms / 18155 tokens (    0.28 ms per token,  3509.11 tokens per second)
3.58.405.939 I slot print_timing: id  0 | task 934 |        eval time =      80.45 ms /     6 tokens (   13.41 ms per token,    74.58 tokens per second)
3.58.405.940 I slot print_timing: id  0 | task 934 |       total time =    5254.13 ms / 18161 tokens
3.58.405.941 I slot print_timing: id  0 | task 934 |    graphs reused =        604
3.58.406.119 I slot      release: id  0 | task 934 | stop processing: n_tokens = 18160, truncated = 0
3.58.436.952 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
3.58.437.657 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.709 MiB)
3.58.592.543 I slot launch_slot_: id  0 | task 951 | processing task, is_child = 0
4.01.924.135 I slot print_timing: id  0 | task 951 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.33 s / 3688.35 tokens per second
4.02.517.045 I slot print_timing: id  0 | task 951 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.92 s / 3652.97 tokens per second
4.03.126.515 I slot print_timing: id  0 | task 951 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.53 s / 3613.63 tokens per second
4.03.423.086 I slot print_timing: id  0 | task 951 | prompt processing, n_tokens =  17349, progress = 0.97, t =   4.83 s / 3591.54 tokens per second
4.03.589.071 I slot print_timing: id  0 | task 951 | prompt processing, n_tokens =  17861, progress = 1.00, t =   5.00 s / 3574.70 tokens per second
4.03.716.715 I slot print_timing: id  0 | task 951 | prompt eval time =    5085.26 ms / 17865 tokens (    0.28 ms per token,  3513.09 tokens per second)
4.03.716.721 I slot print_timing: id  0 | task 951 |        eval time =      38.89 ms /     3 tokens (   12.96 ms per token,    77.14 tokens per second)
4.03.716.721 I slot print_timing: id  0 | task 951 |       total time =    5124.15 ms / 17868 tokens
4.03.716.722 I slot print_timing: id  0 | task 951 |    graphs reused =        605
4.03.716.898 I slot      release: id  0 | task 951 | stop processing: n_tokens = 17867, truncated = 0
4.03.750.037 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
4.03.750.854 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.775 MiB)
