0.00.085.544 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.136.913 W srv  llama_server: -----------------
0.00.136.917 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.136.918 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.136.918 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.136.918 W srv  llama_server: -----------------
0.00.141.225 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.919.602 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.613 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.626 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.919.631 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.919.635 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.919.652 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.919.657 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.662 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.666 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.919.671 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.919.676 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.919.682 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.919.688 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.919.693 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.919.707 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.320.771 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.324.895 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.324.910 I srv  llama_server: model loaded
0.06.324.913 I srv  llama_server: listening on http://127.0.0.1:8097
0.06.697.227 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
11.33.731.673 I slot print_timing: id  0 | task 269 |        eval time =      96.99 ms /     6 tokens (   16.16 ms per token,    61.86 tokens per second)
11.33.731.673 I slot print_timing: id  0 | task 269 |       total time =    4578.74 ms / 13707 tokens
11.33.731.674 I slot print_timing: id  0 | task 269 |    graphs reused =        107
11.33.731.817 I slot      release: id  0 | task 269 | stop processing: n_tokens = 13706, truncated = 0
11.33.757.761 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 693652974
11.33.758.556 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 901.033 MiB)
11.33.893.666 I slot launch_slot_: id  0 | task 284 | processing task, is_child = 0
11.37.070.341 I slot print_timing: id  0 | task 284 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.18 s / 3223.52 tokens per second
11.37.753.286 I slot print_timing: id  0 | task 284 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.86 s / 3183.75 tokens per second
11.38.087.090 I slot print_timing: id  0 | task 284 | prompt processing, n_tokens =  13195, progress = 0.96, t =   4.19 s / 3146.61 tokens per second
11.38.274.201 I slot print_timing: id  0 | task 284 | prompt processing, n_tokens =  13707, progress = 1.00, t =   4.38 s / 3129.08 tokens per second
11.38.465.815 I slot print_timing: id  0 | task 284 | prompt eval time =    4478.99 ms / 13711 tokens (    0.33 ms per token,  3061.18 tokens per second)
11.38.465.821 I slot print_timing: id  0 | task 284 |        eval time =      93.14 ms /     6 tokens (   15.52 ms per token,    64.42 tokens per second)
11.38.465.822 I slot print_timing: id  0 | task 284 |       total time =    4572.13 ms / 13717 tokens
11.38.465.823 I slot print_timing: id  0 | task 284 |    graphs reused =        111
11.38.465.968 I slot      release: id  0 | task 284 | stop processing: n_tokens = 13716, truncated = 0
11.38.491.370 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.367
11.38.491.755 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 904.588 MiB)
11.38.684.463 I slot launch_slot_: id  0 | task 299 | processing task, is_child = 0
11.41.877.308 I slot print_timing: id  0 | task 299 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.19 s / 3207.20 tokens per second
11.42.548.808 I slot print_timing: id  0 | task 299 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.86 s / 3179.86 tokens per second
11.42.866.086 I slot print_timing: id  0 | task 299 | prompt processing, n_tokens =  13114, progress = 0.96, t =   4.18 s / 3136.12 tokens per second
11.43.026.964 I slot print_timing: id  0 | task 299 | prompt processing, n_tokens =  13626, progress = 1.00, t =   4.34 s / 3137.84 tokens per second
11.43.349.024 I slot print_timing: id  0 | task 299 | prompt eval time =    4452.81 ms / 13630 tokens (    0.33 ms per token,  3060.99 tokens per second)
11.43.349.030 I slot print_timing: id  0 | task 299 |        eval time =     211.73 ms /    13 tokens (   16.29 ms per token,    61.40 tokens per second)
11.43.349.030 I slot print_timing: id  0 | task 299 |       total time =    4664.53 ms / 13643 tokens
11.43.349.031 I slot print_timing: id  0 | task 299 |    graphs reused =        122
11.43.349.174 I slot      release: id  0 | task 299 | stop processing: n_tokens = 13642, truncated = 0
11.43.369.906 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.369
11.43.370.306 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 900.701 MiB)
11.43.532.803 I slot launch_slot_: id  0 | task 321 | processing task, is_child = 0
11.46.736.338 I slot print_timing: id  0 | task 321 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.20 s / 3196.51 tokens per second
11.47.420.153 I slot print_timing: id  0 | task 321 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.89 s / 3161.06 tokens per second
11.47.746.397 I slot print_timing: id  0 | task 321 | prompt processing, n_tokens =  13129, progress = 0.96, t =   4.21 s / 3115.90 tokens per second
11.47.906.619 I slot print_timing: id  0 | task 321 | prompt processing, n_tokens =  13641, progress = 1.00, t =   4.37 s / 3118.82 tokens per second
11.48.130.553 I slot print_timing: id  0 | task 321 | prompt eval time =    4482.00 ms / 13645 tokens (    0.33 ms per token,  3044.40 tokens per second)
11.48.130.558 I slot print_timing: id  0 | task 321 |        eval time =     115.71 ms /     7 tokens (   16.53 ms per token,    60.50 tokens per second)
11.48.130.559 I slot print_timing: id  0 | task 321 |       total time =    4597.71 ms / 13652 tokens
11.48.130.559 I slot print_timing: id  0 | task 321 |    graphs reused =        127
11.48.130.703 I slot      release: id  0 | task 321 | stop processing: n_tokens = 13651, truncated = 0
11.48.148.504 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.370 (> 0.100 thold), f_keep = 0.369
11.48.149.257 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 904.621 MiB)
11.48.284.971 I slot launch_slot_: id  0 | task 337 | processing task, is_child = 0
11.51.498.421 I slot print_timing: id  0 | task 337 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.21 s / 3186.63 tokens per second
11.52.181.515 I slot print_timing: id  0 | task 337 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.90 s / 3153.59 tokens per second
11.52.486.230 I slot print_timing: id  0 | task 337 | prompt processing, n_tokens =  13072, progress = 0.96, t =   4.20 s / 3111.47 tokens per second
11.52.656.924 I slot print_timing: id  0 | task 337 | prompt processing, n_tokens =  13584, progress = 1.00, t =   4.37 s / 3107.10 tokens per second
11.52.797.191 I slot print_timing: id  0 | task 337 | prompt eval time =    4467.91 ms / 13588 tokens (    0.33 ms per token,  3041.24 tokens per second)
11.52.797.196 I slot print_timing: id  0 | task 337 |        eval time =      44.28 ms /     3 tokens (   14.76 ms per token,    67.75 tokens per second)
11.52.797.196 I slot print_timing: id  0 | task 337 |       total time =    4512.20 ms / 13591 tokens
11.52.797.197 I slot print_timing: id  0 | task 337 |    graphs reused =        128
11.52.797.341 I slot      release: id  0 | task 337 | stop processing: n_tokens = 13590, truncated = 0
11.52.826.731 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.371 (> 0.100 thold), f_keep = 0.370
11.52.827.541 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 900.601 MiB)
11.53.060.463 I slot launch_slot_: id  0 | task 349 | processing task, is_child = 0
11.56.296.385 I slot print_timing: id  0 | task 349 | prompt processing, n_tokens =  10240, progress = 0.76, t =   3.24 s / 3164.52 tokens per second
11.56.976.977 I slot print_timing: id  0 | task 349 | prompt processing, n_tokens =  12288, progress = 0.91, t =   3.92 s / 3137.52 tokens per second
11.57.269.754 I slot print_timing: id  0 | task 349 | prompt processing, n_tokens =  13041, progress = 0.96, t =   4.21 s / 3098.18 tokens per second
11.57.422.895 I slot print_timing: id  0 | task 349 | prompt processing, n_tokens =  13553, progress = 1.00, t =   4.36 s / 3106.78 tokens per second
11.57.643.091 I slot print_timing: id  0 | task 349 | prompt eval time =    4470.97 ms / 13557 tokens (    0.33 ms per token,  3032.23 tokens per second)
11.57.643.096 I slot print_timing: id  0 | task 349 |        eval time =     111.62 ms /     7 tokens (   15.95 ms per token,    62.71 tokens per second)
11.57.643.096 I slot print_timing: id  0 | task 349 |       total time =    4582.59 ms / 13564 tokens
11.57.643.097 I slot print_timing: id  0 | task 349 |    graphs reused =        133
11.57.643.239 I slot      release: id  0 | task 349 | stop processing: n_tokens = 13563, truncated = 0
11.57.675.721 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.371
11.57.676.518 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 899.903 MiB)
11.57.888.646 I slot launch_slot_: id  0 | task 365 | processing task, is_child = 0
12.01.117.491 I slot print_timing: id  0 | task 365 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.23 s / 3171.44 tokens per second
12.01.801.699 I slot print_timing: id  0 | task 365 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.91 s / 3140.28 tokens per second
12.02.119.226 I slot print_timing: id  0 | task 365 | prompt processing, n_tokens =  13144, progress = 0.96, t =   4.23 s / 3106.92 tokens per second
12.02.285.079 I slot print_timing: id  0 | task 365 | prompt processing, n_tokens =  13656, progress = 1.00, t =   4.40 s / 3106.17 tokens per second
12.02.504.874 I slot print_timing: id  0 | task 365 | prompt eval time =    4504.09 ms / 13660 tokens (    0.33 ms per token,  3032.80 tokens per second)
12.02.504.880 I slot print_timing: id  0 | task 365 |        eval time =     112.12 ms /     7 tokens (   16.02 ms per token,    62.44 tokens per second)
12.02.504.881 I slot print_timing: id  0 | task 365 |       total time =    4616.20 ms / 13667 tokens
12.02.504.881 I slot print_timing: id  0 | task 365 |    graphs reused =        138
12.02.505.026 I slot      release: id  0 | task 365 | stop processing: n_tokens = 13666, truncated = 0
12.02.538.095 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.367 (> 0.100 thold), f_keep = 0.368
12.02.538.902 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 902.295 MiB)
12.02.745.443 I slot launch_slot_: id  0 | task 381 | processing task, is_child = 0
12.05.947.593 I slot print_timing: id  0 | task 381 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.20 s / 3197.88 tokens per second
12.06.639.462 I slot print_timing: id  0 | task 381 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.89 s / 3155.63 tokens per second
12.06.972.545 I slot print_timing: id  0 | task 381 | prompt processing, n_tokens =  13185, progress = 0.96, t =   4.23 s / 3119.18 tokens per second
12.07.157.120 I slot print_timing: id  0 | task 381 | prompt processing, n_tokens =  13697, progress = 1.00, t =   4.41 s / 3104.73 tokens per second
12.07.362.561 I slot print_timing: id  0 | task 381 | prompt eval time =    4521.81 ms / 13701 tokens (    0.33 ms per token,  3029.98 tokens per second)
12.07.362.567 I slot print_timing: id  0 | task 381 |        eval time =      95.28 ms /     6 tokens (   15.88 ms per token,    62.97 tokens per second)
12.07.362.568 I slot print_timing: id  0 | task 381 |       total time =    4617.09 ms / 13707 tokens
12.07.362.568 I slot print_timing: id  0 | task 381 |    graphs reused =        142
12.07.362.712 I slot      release: id  0 | task 381 | stop processing: n_tokens = 13706, truncated = 0
12.07.397.604 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 727283868
12.07.548.592 I slot launch_slot_: id  0 | task 396 | processing task, is_child = 0
12.10.751.143 I slot print_timing: id  0 | task 396 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.20 s / 3197.48 tokens per second
12.11.442.917 I slot print_timing: id  0 | task 396 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.89 s / 3155.39 tokens per second
12.11.755.929 I slot print_timing: id  0 | task 396 | prompt processing, n_tokens =  13068, progress = 0.96, t =   4.21 s / 3106.03 tokens per second
12.11.917.918 I slot print_timing: id  0 | task 396 | prompt processing, n_tokens =  13580, progress = 1.00, t =   4.37 s / 3108.05 tokens per second
12.12.213.418 I slot print_timing: id  0 | task 396 | prompt eval time =    4469.61 ms / 13584 tokens (    0.33 ms per token,  3039.19 tokens per second)
12.12.213.425 I slot print_timing: id  0 | task 396 |        eval time =     195.18 ms /    12 tokens (   16.27 ms per token,    61.48 tokens per second)
12.12.213.425 I slot print_timing: id  0 | task 396 |       total time =    4664.80 ms / 13596 tokens
12.12.213.426 I slot print_timing: id  0 | task 396 |    graphs reused =        152
12.12.213.579 I slot      release: id  0 | task 396 | stop processing: n_tokens = 13595, truncated = 0
12.12.223.946 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.371 (> 0.100 thold), f_keep = 0.371
12.12.224.345 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 898.973 MiB)
12.12.494.348 I slot launch_slot_: id  0 | task 417 | processing task, is_child = 0
12.15.717.586 I slot print_timing: id  0 | task 417 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.22 s / 3176.96 tokens per second
12.16.412.670 I slot print_timing: id  0 | task 417 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.92 s / 3136.06 tokens per second
12.16.705.512 I slot print_timing: id  0 | task 417 | prompt processing, n_tokens =  13075, progress = 0.96, t =   4.21 s / 3104.87 tokens per second
12.16.871.835 I slot print_timing: id  0 | task 417 | prompt processing, n_tokens =  13587, progress = 1.00, t =   4.38 s / 3103.86 tokens per second
12.17.242.981 I slot print_timing: id  0 | task 417 | prompt eval time =    4485.53 ms / 13591 tokens (    0.33 ms per token,  3029.97 tokens per second)
12.17.242.987 I slot print_timing: id  0 | task 417 |        eval time =     263.07 ms /    16 tokens (   16.44 ms per token,    60.82 tokens per second)
12.17.242.988 I slot print_timing: id  0 | task 417 |       total time =    4748.60 ms / 13607 tokens
12.17.242.988 I slot print_timing: id  0 | task 417 |    graphs reused =        166
12.17.243.132 I slot      release: id  0 | task 417 | stop processing: n_tokens = 13606, truncated = 0
12.17.268.007 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.371 (> 0.100 thold), f_keep = 0.370
12.17.268.408 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 901.465 MiB)
12.17.404.397 I slot launch_slot_: id  0 | task 442 | processing task, is_child = 0
12.20.621.454 I slot print_timing: id  0 | task 442 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.22 s / 3183.06 tokens per second
12.21.302.858 I slot print_timing: id  0 | task 442 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.90 s / 3152.03 tokens per second
12.21.609.109 I slot print_timing: id  0 | task 442 | prompt processing, n_tokens =  13072, progress = 0.96, t =   4.20 s / 3108.91 tokens per second
12.21.763.266 I slot print_timing: id  0 | task 442 | prompt processing, n_tokens =  13584, progress = 1.00, t =   4.36 s / 3116.42 tokens per second
12.21.982.833 I slot print_timing: id  0 | task 442 | prompt eval time =    4465.35 ms / 13588 tokens (    0.33 ms per token,  3042.99 tokens per second)
12.21.982.839 I slot print_timing: id  0 | task 442 |        eval time =     113.07 ms /     7 tokens (   16.15 ms per token,    61.91 tokens per second)
12.21.982.839 I slot print_timing: id  0 | task 442 |       total time =    4578.41 ms / 13595 tokens
12.21.982.840 I slot print_timing: id  0 | task 442 |    graphs reused =        171
12.21.982.986 I slot      release: id  0 | task 442 | stop processing: n_tokens = 13594, truncated = 0
12.22.005.198 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.368 (> 0.100 thold), f_keep = 0.371
12.22.005.641 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 904.222 MiB)
12.22.140.031 I slot launch_slot_: id  0 | task 458 | processing task, is_child = 0
12.25.354.692 I slot print_timing: id  0 | task 458 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.21 s / 3185.43 tokens per second
12.26.042.271 I slot print_timing: id  0 | task 458 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.90 s / 3148.98 tokens per second
12.26.388.057 I slot print_timing: id  0 | task 458 | prompt processing, n_tokens =  13191, progress = 0.96, t =   4.25 s / 3105.22 tokens per second
12.26.562.699 I slot print_timing: id  0 | task 458 | prompt processing, n_tokens =  13703, progress = 1.00, t =   4.42 s / 3098.37 tokens per second
12.26.736.980 I slot print_timing: id  0 | task 458 | prompt eval time =    4527.80 ms / 13707 tokens (    0.33 ms per token,  3027.30 tokens per second)
12.26.736.984 I slot print_timing: id  0 | task 458 |        eval time =      69.12 ms /     4 tokens (   17.28 ms per token,    57.87 tokens per second)
12.26.736.985 I slot print_timing: id  0 | task 458 |       total time =    4596.92 ms / 13711 tokens
12.26.736.986 I slot print_timing: id  0 | task 458 |    graphs reused =        173
12.26.737.155 I slot      release: id  0 | task 458 | stop processing: n_tokens = 13710, truncated = 0
12.26.759.863 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.367
12.26.760.351 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 902.096 MiB)
12.27.053.330 I slot launch_slot_: id  0 | task 471 | processing task, is_child = 0
12.30.262.527 I slot print_timing: id  0 | task 471 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.21 s / 3190.86 tokens per second
12.30.954.096 I slot print_timing: id  0 | task 471 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.90 s / 3150.17 tokens per second
12.31.279.602 I slot print_timing: id  0 | task 471 | prompt processing, n_tokens =  13140, progress = 0.96, t =   4.23 s / 3109.14 tokens per second
12.31.442.113 I slot print_timing: id  0 | task 471 | prompt processing, n_tokens =  13652, progress = 1.00, t =   4.39 s / 3110.68 tokens per second
12.31.664.831 I slot print_timing: id  0 | task 471 | prompt eval time =    4497.33 ms / 13656 tokens (    0.33 ms per token,  3036.47 tokens per second)
12.31.664.837 I slot print_timing: id  0 | task 471 |        eval time =     114.15 ms /     7 tokens (   16.31 ms per token,    61.32 tokens per second)
12.31.664.838 I slot print_timing: id  0 | task 471 |       total time =    4611.48 ms / 13663 tokens
12.31.664.838 I slot print_timing: id  0 | task 471 |    graphs reused =        178
12.31.664.987 I slot      release: id  0 | task 471 | stop processing: n_tokens = 13662, truncated = 0
12.31.699.621 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.371 (> 0.100 thold), f_keep = 0.369
12.31.927.217 I slot launch_slot_: id  0 | task 487 | processing task, is_child = 0
12.35.158.547 I slot print_timing: id  0 | task 487 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.23 s / 3169.02 tokens per second
12.35.853.663 I slot print_timing: id  0 | task 487 | prompt processing, n_tokens =  12288, progress = 0.91, t =   3.93 s / 3129.59 tokens per second
12.36.153.715 I slot print_timing: id  0 | task 487 | prompt processing, n_tokens =  13056, progress = 0.96, t =   4.23 s / 3089.12 tokens per second
12.36.320.061 I slot print_timing: id  0 | task 487 | prompt processing, n_tokens =  13568, progress = 1.00, t =   4.39 s / 3088.69 tokens per second
12.36.527.622 I slot print_timing: id  0 | task 487 | prompt eval time =    4488.39 ms / 13572 tokens (    0.33 ms per token,  3023.80 tokens per second)
12.36.527.628 I slot print_timing: id  0 | task 487 |        eval time =     111.97 ms /     7 tokens (   16.00 ms per token,    62.52 tokens per second)
12.36.527.629 I slot print_timing: id  0 | task 487 |       total time =    4600.36 ms / 13579 tokens
12.36.527.629 I slot print_timing: id  0 | task 487 |    graphs reused =        183
12.36.527.776 I slot      release: id  0 | task 487 | stop processing: n_tokens = 13578, truncated = 0
12.36.538.247 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.367 (> 0.100 thold), f_keep = 0.371
12.36.647.915 I slot launch_slot_: id  0 | task 503 | processing task, is_child = 0
12.39.870.050 I slot print_timing: id  0 | task 503 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.22 s / 3178.04 tokens per second
12.40.529.392 I slot print_timing: id  0 | task 503 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.88 s / 3165.82 tokens per second
